aprobacion_presidencial,tendencia,word,n
Desaprueba,Centro Izquierda / Izquierda,colores,1.0721
Desaprueba,Centro Izquierda / Izquierda,comiendo,1.0721
Desaprueba,Centro Izquierda / Izquierda,cuestion,1.0721
Desaprueba,Centro Izquierda / Izquierda,desaprobacion,1.0721
Desaprueba,Centro Izquierda / Izquierda,viviento,1.0721
Desaprueba,Ninguno / Independiente,avance,1.07093
Desaprueba,Ninguno / Independiente,corrupcion,1.07093
Desaprueba,Ninguno / Independiente,interese,1.07093
Desaprueba,Ninguno / Independiente,llego,1.07093
Desaprueba,Ninguno / Independiente,mentiras,1.07093
Desaprueba,Ninguno / Independiente,pretexto,1.07093
Desaprueba,Ninguno / Independiente,reclama,1.07093
Desaprueba,Centro,ambiente,1.06769
Desaprueba,Centro,apyo,1.06769
Desaprueba,Centro,cuidado,1.06769
Desaprueba,Centro Izquierda / Izquierda,falso,1.06758
Desaprueba,Centro Izquierda / Izquierda,liberales,1.06758
Desaprueba,Centro Izquierda / Izquierda,neo,1.06758
Desaprueba,Centro Izquierda / Izquierda,participo,1.06758
Desaprueba,Centro Izquierda / Izquierda,tuienen,1.06758
Desaprueba,Centro,avanzado,1.065
Desaprueba,Centro,construyendo,1.065
Desaprueba,Centro,desarmando,1.065
Desaprueba,Centro,estmamos,1.065
Desaprueba,Centro,experiencia,1.065
Desaprueba,Centro,grupo,1.065
Desaprueba,Centro,intelectual,1.065
Desaprueba,Centro,posiciones,1.065
Desaprueba,Centro,valorico,1.065
Desaprueba,Centro Izquierda / Izquierda,202,1.065
Desaprueba,Centro Izquierda / Izquierda,nubes,1.065
Desaprueba,Centro Izquierda / Izquierda,suldos,1.065
Desaprueba,Centro,actuado,1.0645
Desaprueba,Centro,rapido,1.0645
Desaprueba,Centro,basura,1.06267
Desaprueba,Centro,quitaron,1.06267
Desaprueba,Centro,subsidio,1.06267
Desaprueba,Centro,ultimamente,1.06267
Desaprueba,Centro,avances,1.0604
Desaprueba,Centro,costado,1.0604
Desaprueba,Centro,diferencia,1.0604
Desaprueba,Centro,encontrar,1.0604
Desaprueba,Centro,veo,1.0604
Desaprueba,Centro Izquierda / Izquierda,acogida,1.05773
Desaprueba,Centro Izquierda / Izquierda,dedicado,1.05773
Desaprueba,Centro Izquierda / Izquierda,derechizado,1.05773
Desaprueba,Centro Izquierda / Izquierda,empresrios,1.05773
Desaprueba,Centro Izquierda / Izquierda,ocurre,1.05773
Desaprueba,Centro Izquierda / Izquierda,puro,1.05773
Desaprueba,Centro Izquierda / Izquierda,sepamos,1.05773
Desaprueba,Centro Izquierda / Izquierda,sueldo.cumplir,1.05773
Desaprueba,Centro,acotcion,1.0508
Desaprueba,Centro,interesa,1.0508
Desaprueba,Centro,mpor,1.0508
Desaprueba,Centro,tine,1.0508
Desaprueba,Centro,aburrida,1.05048
Desaprueba,Centro,derecha,1.05048
Desaprueba,Centro,izquierda,1.05048
Desaprueba,Centro,quiero,1.05048
Desaprueba,Centro,voten,1.05048
Desaprueba,Centro Izquierda / Izquierda,desmedidas,1.04974
Desaprueba,Centro Izquierda / Izquierda,espectativas,1.04974
Desaprueba,Centro Izquierda / Izquierda,comnntrario,1.04948
Desaprueba,Centro Izquierda / Izquierda,comuna,1.04948
Desaprueba,Centro Izquierda / Izquierda,hablado,1.04948
Desaprueba,Centro Izquierda / Izquierda,porquue,1.04948
Desaprueba,Centro Izquierda / Izquierda,provincia,1.04948
Desaprueba,Centro Derecha / Derecha,bajos,1.04535
Desaprueba,Centro Derecha / Derecha,descalificacion,1.04535
Desaprueba,Centro Izquierda / Izquierda,alcanzar,1.0437
Desaprueba,Centro Izquierda / Izquierda,allegada,1.0437
Desaprueba,Centro Izquierda / Izquierda,apelativos,1.0437
Desaprueba,Centro Izquierda / Izquierda,apellido,1.0437
Desaprueba,Centro Izquierda / Izquierda,aplicacion,1.0437
Desaprueba,Centro Izquierda / Izquierda,coordinacion,1.0437
Desaprueba,Centro Izquierda / Izquierda,difusa,1.0437
Desaprueba,Centro Izquierda / Izquierda,edcucacion,1.0437
Desaprueba,Centro Izquierda / Izquierda,erratico,1.0437
Desaprueba,Centro Izquierda / Izquierda,falencias,1.0437
Desaprueba,Centro Izquierda / Izquierda,ficha,1.0437
Desaprueba,Centro Izquierda / Izquierda,grupo,1.0437
Desaprueba,Centro Izquierda / Izquierda,harto,1.0437
Desaprueba,Centro Izquierda / Izquierda,hija,1.0437
Desaprueba,Centro Izquierda / Izquierda,instituto,1.0437
Desaprueba,Centro Izquierda / Izquierda,laugar,1.0437
Desaprueba,Centro Izquierda / Izquierda,objetivos,1.0437
Desaprueba,Centro Izquierda / Izquierda,personalmente,1.0437
Desaprueba,Centro Izquierda / Izquierda,perspectiva,1.0437
Desaprueba,Centro Izquierda / Izquierda,postulacion,1.0437
Desaprueba,Centro Izquierda / Izquierda,profesionalismo,1.0437
Desaprueba,Centro Izquierda / Izquierda,programas,1.0437
Desaprueba,Centro Izquierda / Izquierda,punto,1.0437
Desaprueba,Centro Izquierda / Izquierda,realiza,1.0437
Desaprueba,Centro Izquierda / Izquierda,regresiva,1.0437
Desaprueba,Centro Izquierda / Izquierda,resulta,1.0437
Desaprueba,Centro Izquierda / Izquierda,sapatras,1.0437
Desaprueba,Centro Izquierda / Izquierda,señor,1.0437
Desaprueba,Centro Izquierda / Izquierda,sobretodo,1.0437
Desaprueba,Centro Izquierda / Izquierda,tramitan,1.0437
Desaprueba,Centro Izquierda / Izquierda,vive,1.0437
Desaprueba,Centro Izquierda / Izquierda,ddhh,1.04199
Desaprueba,Centro Izquierda / Izquierda,giratoria,1.04199
Desaprueba,Centro Izquierda / Izquierda,inconsecuencia,1.04199
Desaprueba,Centro Izquierda / Izquierda,puerta,1.04199
Desaprueba,Centro Izquierda / Izquierda,violadores,1.04199
Desaprueba,Centro,armadas,1.03604
Desaprueba,Centro,asesorado,1.03604
Desaprueba,Centro,corrupcion,1.03604
Desaprueba,Centro,cumplidas,1.03604
Desaprueba,Centro,fuerzas,1.03604
Desaprueba,Centro,indultos,1.03604
Desaprueba,Centro Izquierda / Izquierda,blabla,1.03481
Desaprueba,Centro Izquierda / Izquierda,debilidad,1.03481
Desaprueba,Centro Izquierda / Izquierda,dirigirse,1.03481
Desaprueba,Centro,ase,1.03006
Desaprueba,Centro,marcha,1.03006
Desaprueba,Centro,preparado,1.03006
Desaprueba,Centro,propbando,1.03006
Desaprueba,Centro Izquierda / Izquierda,absolutamente,1.02747
Desaprueba,Centro Izquierda / Izquierda,adulto,1.02747
Desaprueba,Centro Izquierda / Izquierda,color,1.02747
Desaprueba,Centro Izquierda / Izquierda,derrepente,1.02747
Desaprueba,Centro Izquierda / Izquierda,locas,1.02747
Desaprueba,Centro Izquierda / Izquierda,refleja,1.02747
Desaprueba,Centro Izquierda / Izquierda,salidas,1.02747
Desaprueba,Centro Izquierda / Izquierda,cdias,1.0224
Desaprueba,Centro Izquierda / Izquierda,festivo,1.0224
Desaprueba,Centro Izquierda / Izquierda,fiestas,1.0224
Desaprueba,Centro Izquierda / Izquierda,patrias,1.0224
Desaprueba,Centro Izquierda / Izquierda,documentos,1.02067
Desaprueba,Centro Izquierda / Izquierda,rechasado,1.02067
Desaprueba,Centro Izquierda / Izquierda,constanerepresion,1.02031
Desaprueba,Centro Izquierda / Izquierda,originario,1.02031
Desaprueba,Centro Izquierda / Izquierda,carreras,1.02005
Desaprueba,Centro Izquierda / Izquierda,cerraron,1.02005
Desaprueba,Centro Izquierda / Izquierda,diseño,1.02005
Desaprueba,Centro Izquierda / Izquierda,estudiaba,1.02005
Desaprueba,Centro Izquierda / Izquierda,industrial,1.02005
Desaprueba,Centro Izquierda / Izquierda,jamas,1.02005
Desaprueba,Centro Izquierda / Izquierda,pense,1.02005
Desaprueba,Centro Izquierda / Izquierda,termine,1.02005
Desaprueba,Centro,declaraciones,1.01845
Desaprueba,Centro,netamente,1.01845
Desaprueba,Centro,publicas,1.01845
Desaprueba,Ninguno / Independiente,abajo,1.01832
Desaprueba,Centro Izquierda / Izquierda,enfrenta,1.01629
Desaprueba,Centro Izquierda / Izquierda,capitalistas,1.01462
Desaprueba,Centro Izquierda / Izquierda,faena,1.01462
Desaprueba,Centro,exteriores,1.01432
Desaprueba,Centro,relaciones,1.01432
Desaprueba,Centro,alto,1.01379
Desaprueba,Centro,combustibles,1.01379
Desaprueba,Centro Izquierda / Izquierda,primeramente,1.0082
Desaprueba,Centro Izquierda / Izquierda,reali.dad,1.0082
Desaprueba,Centro Izquierda / Izquierda,sigan,1.0082
Desaprueba,Centro Izquierda / Izquierda,surgiendo,1.0082
Desaprueba,Centro Izquierda / Izquierda,vela,1.0082
Desaprueba,Centro Derecha / Derecha,73,1.00686
Desaprueba,Centro Derecha / Derecha,acompañan,1.00686
Desaprueba,Centro Derecha / Derecha,cometido,1.00686
Desaprueba,Centro Derecha / Derecha,conduccion,1.00686
Desaprueba,Centro Derecha / Derecha,cuadran,1.00686
Desaprueba,Centro Derecha / Derecha,demasiados,1.00686
Desaprueba,Centro Derecha / Derecha,errores,1.00686
Desaprueba,Centro Derecha / Derecha,experiencia,1.00686
Desaprueba,Centro Derecha / Derecha,llevamos,1.00686
Desaprueba,Centro Derecha / Derecha,malo,1.00686
Desaprueba,Centro Derecha / Derecha,participaba,1.00686
Desaprueba,Centro Derecha / Derecha,partidario,1.00686
Desaprueba,Centro Derecha / Derecha,seguridad,1.00686
Desaprueba,Centro Derecha / Derecha,vivi,1.00686
Desaprueba,Centro Izquierda / Izquierda,actuandomas,1.006
Desaprueba,Centro Izquierda / Izquierda,contitucional,1.006
Desaprueba,Centro Izquierda / Izquierda,creen,1.006
Desaprueba,Centro Izquierda / Izquierda,dueño,1.006
Desaprueba,Centro Izquierda / Izquierda,enfasis,1.006
Desaprueba,Centro Izquierda / Izquierda,fijo,1.006
Desaprueba,Centro Izquierda / Izquierda,grado,1.006
Desaprueba,Centro Izquierda / Izquierda,gremio,1.006
Desaprueba,Centro Izquierda / Izquierda,metas,1.006
Desaprueba,Centro Izquierda / Izquierda,profesores,1.006
Desaprueba,Centro Izquierda / Izquierda,sacan,1.006
Desaprueba,Centro Izquierda / Izquierda,sacarlo,1.006
Desaprueba,Centro Izquierda / Izquierda,to,1.006
Desaprueba,Centro Izquierda / Izquierda,colr,1.00411
Desaprueba,Centro Izquierda / Izquierda,gustaba,1.00411
Desaprueba,Centro Izquierda / Izquierda,michrl,1.00411
Desaprueba,Centro Derecha / Derecha,ato,1.0011
Desaprueba,Centro Derecha / Derecha,ayudas,1.0011
Desaprueba,Centro Derecha / Derecha,controlado,1.0011
Desaprueba,Centro Derecha / Derecha,edad,1.0011
Desaprueba,Centro Derecha / Derecha,espera,1.0011
Desaprueba,Centro Derecha / Derecha,estrato,1.0011
Desaprueba,Centro Derecha / Derecha,necesita,1.0011
Desaprueba,Centro Derecha / Derecha,pagar,1.0011
Desaprueba,Centro Derecha / Derecha,puedan,1.0011
Desaprueba,Centro Derecha / Derecha,robos,1.0011
Desaprueba,Centro Derecha / Derecha,sebastian,1.0011
Desaprueba,Centro Izquierda / Izquierda,america,0.994
Desaprueba,Centro Izquierda / Izquierda,americano,0.994
Desaprueba,Centro Izquierda / Izquierda,cercanas,0.994
Desaprueba,Centro Izquierda / Izquierda,contexto,0.994
Desaprueba,Centro Izquierda / Izquierda,continente,0.994
Desaprueba,Centro Izquierda / Izquierda,egemonia,0.994
Desaprueba,Centro Izquierda / Izquierda,estanmedidad,0.994
Desaprueba,Centro Izquierda / Izquierda,existencia,0.994
Desaprueba,Centro Izquierda / Izquierda,historia,0.994
Desaprueba,Centro Izquierda / Izquierda,reafirmado,0.994
Desaprueba,Centro Izquierda / Izquierda,resaltado,0.994
Desaprueba,Centro Izquierda / Izquierda,utilizan,0.994
Desaprueba,Centro Izquierda / Izquierda,comunicados,0.99361
Desaprueba,Centro Izquierda / Izquierda,desafortunado,0.99361
Desaprueba,Centro Izquierda / Izquierda,equipò,0.99361
Desaprueba,Centro Izquierda / Izquierda,planeadas,0.99361
Desaprueba,Centro Izquierda / Izquierda,300,0.98894
Desaprueba,Centro Izquierda / Izquierda,concreto,0.98894
Desaprueba,Centro Izquierda / Izquierda,estudiar,0.98894
Desaprueba,Centro Izquierda / Izquierda,ganan,0.98894
Desaprueba,Centro Izquierda / Izquierda,llega,0.98894
Desaprueba,Centro Izquierda / Izquierda,millones,0.98894
Desaprueba,Centro Izquierda / Izquierda,obrero,0.98894
Desaprueba,Centro Izquierda / Izquierda,quieren,0.98894
Desaprueba,Centro Izquierda / Izquierda,sinverguensura,0.98894
Desaprueba,Centro Derecha / Derecha,funcionarios,0.98863
Desaprueba,Centro Derecha / Derecha,piblicos,0.98863
Desaprueba,Centro Izquierda / Izquierda,activar,0.98673
Desaprueba,Centro Izquierda / Izquierda,judicial,0.98673
Desaprueba,Centro Izquierda / Izquierda,queda,0.98673
Desaprueba,Centro Izquierda / Izquierda,repite,0.98673
Desaprueba,Centro Izquierda / Izquierda,requiere,0.98673
Desaprueba,Centro Izquierda / Izquierda,secsantia,0.98673
Desaprueba,Centro Izquierda / Izquierda,sietma,0.98673
Desaprueba,Centro,aoyo,0.98532
Desaprueba,Centro,constante,0.98532
Desaprueba,Centro,liderazgo,0.98532
Desaprueba,Centro,media,0.98532
Desaprueba,Centro Derecha / Derecha,dandoa,0.98502
Desaprueba,Centro Derecha / Derecha,jubilados,0.98502
Desaprueba,Ninguno / Independiente,bajas,0.9798
Desaprueba,Ninguno / Independiente,defendiendo,0.9798
Desaprueba,Ninguno / Independiente,desaprueba,0.9798
Desaprueba,Ninguno / Independiente,terrorista,0.9798
Desaprueba,Ninguno / Independiente,trate,0.9798
Desaprueba,Ninguno / Independiente,victimas,0.9798
Desaprueba,Ninguno / Independiente,viejitos,0.9798
Desaprueba,Centro Izquierda / Izquierda,cerrando,0.96279
Desaprueba,Centro Izquierda / Izquierda,elha,0.96279
Desaprueba,Centro Izquierda / Izquierda,acabar,0.96176
Desaprueba,Centro Izquierda / Izquierda,arreglar,0.96176
Desaprueba,Centro Izquierda / Izquierda,bajando,0.96176
Desaprueba,Centro Izquierda / Izquierda,bilz,0.96176
Desaprueba,Centro Izquierda / Izquierda,burle,0.96176
Desaprueba,Centro Izquierda / Izquierda,carita,0.96176
Desaprueba,Centro Izquierda / Izquierda,comerciante,0.96176
Desaprueba,Centro Izquierda / Izquierda,empatico,0.96176
Desaprueba,Centro Izquierda / Izquierda,ganadas,0.96176
Desaprueba,Centro Izquierda / Izquierda,impùersat,0.96176
Desaprueba,Centro Izquierda / Izquierda,iva,0.96176
Desaprueba,Centro Izquierda / Izquierda,jugando,0.96176
Desaprueba,Centro Izquierda / Izquierda,muestra,0.96176
Desaprueba,Centro Izquierda / Izquierda,ofrece,0.96176
Desaprueba,Centro Izquierda / Izquierda,pap,0.96176
Desaprueba,Centro Izquierda / Izquierda,reliza,0.96176
Desaprueba,Centro Izquierda / Izquierda,subiendo,0.96176
Desaprueba,Centro Izquierda / Izquierda,suficiente,0.96176
Desaprueba,Centro Izquierda / Izquierda,único,0.96176
Desaprueba,Centro Izquierda / Izquierda,aregalar,0.96119
Desaprueba,Centro Izquierda / Izquierda,econo0mico,0.95933
Desaprueba,Centro Izquierda / Izquierda,incapacidad,0.95933
Desaprueba,Centro Izquierda / Izquierda,incorrectas,0.95933
Desaprueba,Centro Izquierda / Izquierda,mano,0.95933
Desaprueba,Centro Izquierda / Izquierda,prestar,0.95933
Desaprueba,Centro Izquierda / Izquierda,tomas,0.95933
Desaprueba,Centro Derecha / Derecha,abandero,0.9569
Desaprueba,Centro Derecha / Derecha,aprieta,0.9569
Desaprueba,Centro Derecha / Derecha,avarca,0.9569
Desaprueba,Centro Derecha / Derecha,cercano,0.9569
Desaprueba,Centro Derecha / Derecha,contraria,0.9569
Desaprueba,Centro Derecha / Derecha,deve,0.9569
Desaprueba,Centro Derecha / Derecha,diciendo,0.9569
Desaprueba,Centro Derecha / Derecha,dimos,0.9569
Desaprueba,Centro Derecha / Derecha,familia,0.9569
Desaprueba,Centro Derecha / Derecha,hable,0.9569
Desaprueba,Centro Derecha / Derecha,involucrar,0.9569
Desaprueba,Centro Derecha / Derecha,lamentablemente,0.9569
Desaprueba,Centro Derecha / Derecha,osea,0.9569
Desaprueba,Centro Derecha / Derecha,partio,0.9569
Desaprueba,Centro Derecha / Derecha,peste,0.9569
Desaprueba,Centro Derecha / Derecha,presta,0.9569
Desaprueba,Centro Derecha / Derecha,prioridad,0.9569
Desaprueba,Centro Derecha / Derecha,programa,0.9569
Desaprueba,Centro Derecha / Derecha,termine,0.9569
Desaprueba,Centro Derecha / Derecha,valorica,0.9569
Desaprueba,Centro Izquierda / Izquierda,aumentado,0.95608
Desaprueba,Centro Izquierda / Izquierda,bolsillo,0.95608
Desaprueba,Centro Izquierda / Izquierda,deshonesto,0.95608
Desaprueba,Centro Derecha / Derecha,sacado,0.95606
Desaprueba,Centro Derecha / Derecha,ultimamente,0.95606
Desaprueba,Centro Derecha / Derecha,valorico,0.95606
Desaprueba,Centro Izquierda / Izquierda,asesora,0.95432
Desaprueba,Centro Izquierda / Izquierda,asesoran,0.95432
Desaprueba,Centro Izquierda / Izquierda,mafre,0.95432
Desaprueba,Centro Izquierda / Izquierda,papeles,0.95432
Desaprueba,Centro Izquierda / Izquierda,piden,0.95432
Desaprueba,Centro Izquierda / Izquierda,soltera,0.95432
Desaprueba,Centro Izquierda / Izquierda,subsidio,0.95432
Desaprueba,Centro Izquierda / Izquierda,beneficiar,0.95145
Desaprueba,Centro Izquierda / Izquierda,benificiara,0.95145
Desaprueba,Centro Izquierda / Izquierda,aprobar,0.93988
Desaprueba,Centro Izquierda / Izquierda,clse,0.93988
Desaprueba,Centro Izquierda / Izquierda,pasadas,0.93988
Desaprueba,Centro Izquierda / Izquierda,rebocaron,0.93988
Desaprueba,Centro Derecha / Derecha,manifestaciones,0.93907
Desaprueba,Centro Derecha / Derecha,partidaria,0.93907
Desaprueba,Centro Izquierda / Izquierda,acertadas,0.93826
Desaprueba,Centro Izquierda / Izquierda,actuado,0.93826
Desaprueba,Centro Izquierda / Izquierda,asido,0.93826
Desaprueba,Centro Izquierda / Izquierda,capacidades,0.93826
Desaprueba,Centro Izquierda / Izquierda,chascarros,0.93826
Desaprueba,Centro Izquierda / Izquierda,cifras,0.93826
Desaprueba,Centro Izquierda / Izquierda,comercio,0.93826
Desaprueba,Centro Izquierda / Izquierda,cometido,0.93826
Desaprueba,Centro Izquierda / Izquierda,compatible,0.93826
Desaprueba,Centro Izquierda / Izquierda,conseguido,0.93826
Desaprueba,Centro Izquierda / Izquierda,correcto,0.93826
Desaprueba,Centro Izquierda / Izquierda,corregir,0.93826
Desaprueba,Centro Izquierda / Izquierda,corrucion,0.93826
Desaprueba,Centro Izquierda / Izquierda,defciente,0.93826
Desaprueba,Centro Izquierda / Izquierda,desfachates,0.93826
Desaprueba,Centro Izquierda / Izquierda,dirijir,0.93826
Desaprueba,Centro Izquierda / Izquierda,estatuto,0.93826
Desaprueba,Centro Izquierda / Izquierda,fonasa,0.93826
Desaprueba,Centro Izquierda / Izquierda,función,0.93826
Desaprueba,Centro Izquierda / Izquierda,haya,0.93826
Desaprueba,Centro Izquierda / Izquierda,hechos,0.93826
Desaprueba,Centro Izquierda / Izquierda,imformacion,0.93826
Desaprueba,Centro Izquierda / Izquierda,inconcistencia,0.93826
Desaprueba,Centro Izquierda / Izquierda,inconsistentes,0.93826
Desaprueba,Centro Izquierda / Izquierda,instaurado,0.93826
Desaprueba,Centro Izquierda / Izquierda,intencion,0.93826
Desaprueba,Centro Izquierda / Izquierda,iria,0.93826
Desaprueba,Centro Izquierda / Izquierda,isapre,0.93826
Desaprueba,Centro Izquierda / Izquierda,mentirle,0.93826
Desaprueba,Centro Izquierda / Izquierda,millonario,0.93826
Desaprueba,Centro Izquierda / Izquierda,momen,0.93826
Desaprueba,Centro Izquierda / Izquierda,opinio,0.93826
Desaprueba,Centro Izquierda / Izquierda,propuesto,0.93826
Desaprueba,Centro Izquierda / Izquierda,respalda,0.93826
Desaprueba,Centro Izquierda / Izquierda,toca,0.93826
Desaprueba,Centro Izquierda / Izquierda,ulcultar,0.93826
Desaprueba,Centro Izquierda / Izquierda,universitaria,0.93826
Desaprueba,Centro Izquierda / Izquierda,vergonzosos,0.93826
Desaprueba,Centro Izquierda / Izquierda,acomodando,0.9372
Desaprueba,Centro Izquierda / Izquierda,carta,0.9372
Desaprueba,Centro Izquierda / Izquierda,co,0.9372
Desaprueba,Centro Izquierda / Izquierda,confiltos,0.9372
Desaprueba,Centro Izquierda / Izquierda,conoce,0.9372
Desaprueba,Centro Izquierda / Izquierda,contraria,0.9372
Desaprueba,Centro Izquierda / Izquierda,cuico,0.9372
Desaprueba,Centro Izquierda / Izquierda,deberian,0.9372
Desaprueba,Centro Izquierda / Izquierda,deficiente,0.9372
Desaprueba,Centro Izquierda / Izquierda,destinados,0.9372
Desaprueba,Centro Izquierda / Izquierda,dictadura,0.9372
Desaprueba,Centro Izquierda / Izquierda,fuerzas,0.9372
Desaprueba,Centro Izquierda / Izquierda,horrosa,0.9372
Desaprueba,Centro Izquierda / Izquierda,incopetividad,0.9372
Desaprueba,Centro Izquierda / Izquierda,legislativo,0.9372
Desaprueba,Centro Izquierda / Izquierda,mercurio,0.9372
Desaprueba,Centro Izquierda / Izquierda,militarizacion,0.9372
Desaprueba,Centro Izquierda / Izquierda,necesitan,0.9372
Desaprueba,Centro Izquierda / Izquierda,negociar,0.9372
Desaprueba,Centro Izquierda / Izquierda,policiales,0.9372
Desaprueba,Centro Izquierda / Izquierda,presente,0.9372
Desaprueba,Centro Izquierda / Izquierda,priorisa,0.9372
Desaprueba,Centro Izquierda / Izquierda,privatizando,0.9372
Desaprueba,Centro Izquierda / Izquierda,producido,0.9372
Desaprueba,Centro Izquierda / Izquierda,sacó,0.9372
Desaprueba,Centro Izquierda / Izquierda,situaciones,0.9372
Desaprueba,Centro Izquierda / Izquierda,tergiversacion,0.9372
Desaprueba,Centro Izquierda / Izquierda,vuelva,0.9372
Desaprueba,Centro Izquierda / Izquierda,habria,0.93202
Desaprueba,Centro Derecha / Derecha,hgente,0.92733
Desaprueba,Centro Derecha / Derecha,oportunidades,0.92733
Desaprueba,Centro Izquierda / Izquierda,afecta,0.92556
Desaprueba,Centro Izquierda / Izquierda,aparecen,0.92556
Desaprueba,Centro Izquierda / Izquierda,cierren,0.92556
Desaprueba,Centro Izquierda / Izquierda,dilatar,0.92556
Desaprueba,Centro Izquierda / Izquierda,excusas,0.92556
Desaprueba,Centro Izquierda / Izquierda,humana,0.92556
Desaprueba,Centro Izquierda / Izquierda,juega,0.92556
Desaprueba,Centro Izquierda / Izquierda,liderando,0.92556
Desaprueba,Centro Izquierda / Izquierda,niveles,0.92556
Desaprueba,Centro Izquierda / Izquierda,pillados,0.92556
Desaprueba,Centro Izquierda / Izquierda,puras,0.92556
Desaprueba,Centro Izquierda / Izquierda,salen,0.92556
Desaprueba,Centro Izquierda / Izquierda,temen,0.92556
Desaprueba,Centro Izquierda / Izquierda,derecho,0.92442
Desaprueba,Centro Izquierda / Izquierda,ho,0.92442
Desaprueba,Centro Izquierda / Izquierda,igualdad,0.92442
Desaprueba,Centro Izquierda / Izquierda,aplicadas,0.923
Desaprueba,Centro Izquierda / Izquierda,concejal,0.923
Desaprueba,Centro Izquierda / Izquierda,haga,0.923
Desaprueba,Centro Izquierda / Izquierda,inclusivo,0.923
Desaprueba,Centro Izquierda / Izquierda,mediatica,0.923
Desaprueba,Centro Izquierda / Izquierda,obviamente,0.923
Desaprueba,Centro Izquierda / Izquierda,ovbiamente,0.923
Desaprueba,Centro Izquierda / Izquierda,publicidad,0.923
Desaprueba,Centro Izquierda / Izquierda,sello,0.923
Desaprueba,Centro Izquierda / Izquierda,vinculacion,0.923
Desaprueba,Ninguno / Independiente,artesanal,0.923
Desaprueba,Ninguno / Independiente,distintas,0.923
Desaprueba,Ninguno / Independiente,gratis,0.923
Desaprueba,Ninguno / Independiente,mapuche,0.923
Desaprueba,Ninguno / Independiente,pais.estudio,0.923
Desaprueba,Ninguno / Independiente,pesca,0.923
Desaprueba,Ninguno / Independiente,quehan,0.923
Desaprueba,Centro Izquierda / Izquierda,pequeñas,0.92235
Desaprueba,Centro Derecha / Derecha,aginaldo,0.92015
Desaprueba,Centro Izquierda / Izquierda,desposeidos,0.91798
Desaprueba,Centro Izquierda / Izquierda,culpa,0.91765
Desaprueba,Centro Izquierda / Izquierda,ehcan,0.91765
Desaprueba,Centro Izquierda / Izquierda,lesara,0.91765
Desaprueba,Centro Izquierda / Izquierda,nconsecuencia,0.91765
Desaprueba,Centro Izquierda / Izquierda,pura,0.91765
Desaprueba,Centro Izquierda / Izquierda,reverendas,0.91765
Desaprueba,Centro Izquierda / Izquierda,rpimero,0.91765
Desaprueba,Centro Izquierda / Izquierda,terrorista,0.91765
Desaprueba,Centro Izquierda / Izquierda,tratar,0.91765
Desaprueba,Centro Derecha / Derecha,acà,0.91731
Desaprueba,Centro Derecha / Derecha,atacama,0.91731
Desaprueba,Centro Derecha / Derecha,especialmente,0.91731
Desaprueba,Centro Derecha / Derecha,màs,0.91731
Desaprueba,Centro Derecha / Derecha,nacional,0.91731
Desaprueba,Centro Izquierda / Izquierda,aminorado,0.91572
Desaprueba,Centro Izquierda / Izquierda,apoyan,0.91572
Desaprueba,Centro Izquierda / Izquierda,apoyaron,0.91572
Desaprueba,Centro Izquierda / Izquierda,basicas,0.91572
Desaprueba,Centro Izquierda / Izquierda,coalicion,0.91572
Desaprueba,Centro Izquierda / Izquierda,conformada,0.91572
Desaprueba,Centro Izquierda / Izquierda,cuestiones,0.91572
Desaprueba,Centro Izquierda / Izquierda,demotismo,0.91572
Desaprueba,Centro Izquierda / Izquierda,ea,0.91572
Desaprueba,Centro Izquierda / Izquierda,efectiva,0.91572
Desaprueba,Centro Izquierda / Izquierda,estratos,0.91572
Desaprueba,Centro Izquierda / Izquierda,firme,0.91572
Desaprueba,Centro Izquierda / Izquierda,fuerte,0.91572
Desaprueba,Centro Izquierda / Izquierda,ganancia,0.91572
Desaprueba,Centro Izquierda / Izquierda,gorda,0.91572
Desaprueba,Centro Izquierda / Izquierda,historial,0.91572
Desaprueba,Centro Izquierda / Izquierda,lin,0.91572
Desaprueba,Centro Izquierda / Izquierda,manifestado,0.91572
Desaprueba,Centro Izquierda / Izquierda,manipulando,0.91572
Desaprueba,Centro Izquierda / Izquierda,negocios,0.91572
Desaprueba,Centro Izquierda / Izquierda,permanece,0.91572
Desaprueba,Centro Izquierda / Izquierda,personalista,0.91572
Desaprueba,Centro Izquierda / Izquierda,pidiendo,0.91572
Desaprueba,Centro Izquierda / Izquierda,presencia,0.91572
Desaprueba,Centro Izquierda / Izquierda,presentados,0.91572
Desaprueba,Centro Izquierda / Izquierda,presidencialista,0.91572
Desaprueba,Centro Izquierda / Izquierda,propone,0.91572
Desaprueba,Centro Izquierda / Izquierda,razones,0.91572
Desaprueba,Centro Izquierda / Izquierda,solucionando,0.91572
Desaprueba,Centro Izquierda / Izquierda,vende,0.91572
Desaprueba,Centro Izquierda / Izquierda,verlo,0.91572
Desaprueba,Centro Izquierda / Izquierda,violaciones,0.91572
Desaprueba,Centro Izquierda / Izquierda,descaradamente,0.91413
Desaprueba,Centro Izquierda / Izquierda,mienten,0.91413
Desaprueba,Centro Izquierda / Izquierda,agresion,0.9088
Desaprueba,Centro Izquierda / Izquierda,apropiapan,0.9088
Desaprueba,Centro Izquierda / Izquierda,basado,0.9088
Desaprueba,Centro Izquierda / Izquierda,desendiendo,0.9088
Desaprueba,Centro Izquierda / Izquierda,escuetamente,0.9088
