aprobacion_presidencial,edad,word,n
Aprueba,55 o+,devieran,0.78994
Aprueba,55 o+,mejores,0.78994
Aprueba,55 o+,resultados,0.78994
Aprueba,18-34,compliendo,0.78823
Aprueba,35-54,aula,0.7881
Aprueba,35-54,encontre,0.7881
Aprueba,35-54,interezante,0.7881
Aprueba,35-54,pensar,0.7881
Aprueba,55 o+,polarizado,0.7881
Aprueba,55 o+,vance,0.7881
Aprueba,18-34,asiendo,0.7818
Aprueba,18-34,crecido,0.781
Aprueba,18-34,importante,0.781
Aprueba,35-54,nuevamente,0.78086
Aprueba,35-54,exigiendo,0.7739
Aprueba,35-54,expulsando,0.7739
Aprueba,35-54,llegando,0.7739
Aprueba,35-54,anbito,0.77312
Aprueba,35-54,comentarios,0.77312
Aprueba,35-54,competente,0.77312
Aprueba,35-54,condicion,0.77312
Aprueba,35-54,cree,0.77312
Aprueba,35-54,excepciones,0.77312
Aprueba,35-54,gestor,0.77312
Aprueba,35-54,haciedo,0.77312
Aprueba,35-54,identifico,0.77312
Aprueba,35-54,inapropiados,0.77312
Aprueba,35-54,ordenado,0.77312
Aprueba,35-54,parce,0.77312
Aprueba,35-54,preocupaba,0.77312
Aprueba,35-54,relativamente,0.77312
Aprueba,35-54,sirve,0.77312
Aprueba,35-54,socialismo,0.77312
Aprueba,35-54,tecnicas,0.77312
Aprueba,55 o+,arta,0.77271
Aprueba,55 o+,campesina,0.77271
Aprueba,55 o+,campesinado,0.77271
Aprueba,55 o+,comunes,0.77271
Aprueba,55 o+,dominga,0.77271
Aprueba,55 o+,dura,0.77271
Aprueba,55 o+,enfocadas,0.77271
Aprueba,55 o+,entrado,0.77271
Aprueba,55 o+,generar,0.77271
Aprueba,55 o+,llamaban,0.77271
Aprueba,55 o+,ponerse,0.77271
Aprueba,55 o+,queria,0.77271
Aprueba,55 o+,resulta,0.77271
Aprueba,55 o+,sabido,0.77271
Aprueba,35-54,apuntado,0.7726
Aprueba,35-54,encuestas,0.7726
Aprueba,35-54,finalmente,0.7726
Aprueba,35-54,cumprido,0.77217
Aprueba,35-54,to,0.77217
Aprueba,18-34,elegimos,0.76966
Aprueba,18-34,tercero,0.76966
Aprueba,55 o+,nota,0.76578
Aprueba,55 o+,pàis,0.76578
Aprueba,55 o+,portando,0.76578
Aprueba,55 o+,privada,0.76578
Aprueba,55 o+,reactivando,0.76578
Aprueba,55 o+,tranqlo,0.76578
Aprueba,18-34,adecuadas,0.76338
Aprueba,18-34,demandado,0.76338
Aprueba,18-34,iniciativa,0.76338
Aprueba,18-34,legislativas,0.76338
Aprueba,18-34,comparo,0.76203
Aprueba,18-34,conduce,0.76203
Aprueba,18-34,ejercer,0.76203
Aprueba,18-34,esfera,0.76203
Aprueba,18-34,favor,0.76203
Aprueba,18-34,gustarìa,0.76203
Aprueba,18-34,incremento,0.76203
Aprueba,18-34,observar,0.76203
Aprueba,18-34,polìtica,0.76203
Aprueba,18-34,activado,0.7597
Aprueba,18-34,admisrtrar,0.7597
Aprueba,18-34,alegatos,0.7597
Aprueba,18-34,avala,0.7597
Aprueba,18-34,comunicacion,0.7597
Aprueba,18-34,correctas,0.7597
Aprueba,18-34,cremimiento,0.7597
Aprueba,18-34,cualquiera,0.7597
Aprueba,18-34,curtural,0.7597
Aprueba,18-34,dedicado,0.7597
Aprueba,18-34,defensa,0.7597
Aprueba,18-34,empeabilidad,0.7597
Aprueba,18-34,emvuelto,0.7597
Aprueba,18-34,enpresariales,0.7597
Aprueba,18-34,escandalos,0.7597
Aprueba,18-34,estudiantes,0.7597
Aprueba,18-34,estudiar,0.7597
Aprueba,18-34,laconfianza,0.7597
Aprueba,18-34,levado,0.7597
Aprueba,18-34,libertad,0.7597
Aprueba,18-34,negocios,0.7597
Aprueba,18-34,opinionpublica,0.7597
Aprueba,18-34,organizo,0.7597
Aprueba,18-34,parecer,0.7597
Aprueba,18-34,políticas,0.7597
Aprueba,18-34,privada,0.7597
Aprueba,18-34,recuperacion,0.7597
Aprueba,18-34,sioridubre,0.7597
Aprueba,18-34,super,0.7597
Aprueba,18-34,teniamos,0.7597
Aprueba,18-34,universidades,0.7597
Aprueba,35-54,apatico,0.7597
Aprueba,35-54,apoyar,0.7597
Aprueba,35-54,aspecto,0.7597
Aprueba,35-54,boga,0.7597
Aprueba,35-54,causas,0.7597
Aprueba,35-54,com9o,0.7597
Aprueba,35-54,conla,0.7597
Aprueba,35-54,cristiano,0.7597
Aprueba,35-54,dejar,0.7597
Aprueba,35-54,dejaron,0.7597
Aprueba,35-54,desvalida,0.7597
Aprueba,35-54,esperabamos,0.7597
Aprueba,35-54,famila,0.7597
Aprueba,35-54,fomra,0.7597
Aprueba,35-54,gustra,0.7597
Aprueba,35-54,havienmdo,0.7597
Aprueba,35-54,inconveniente,0.7597
Aprueba,35-54,l0,0.7597
Aprueba,35-54,llendo,0.7597
Aprueba,35-54,mejoramiento,0.7597
Aprueba,35-54,moviendo,0.7597
Aprueba,35-54,porv,0.7597
Aprueba,35-54,puso,0.7597
Aprueba,35-54,quisiera,0.7597
Aprueba,35-54,refleja,0.7597
Aprueba,35-54,reguló,0.7597
Aprueba,35-54,seguir,0.7597
Aprueba,35-54,sepuede,0.7597
Aprueba,35-54,stop,0.7597
Aprueba,35-54,transparentes,0.7597
Aprueba,35-54,union,0.7597
Aprueba,35-54,adultos,0.75936
Aprueba,35-54,compromiso,0.75936
Aprueba,35-54,menores,0.75936
Aprueba,55 o+,corriente,0.75558
Aprueba,55 o+,dineros,0.75558
Aprueba,55 o+,estadista,0.75558
Aprueba,35-54,abriendo,0.75358
Aprueba,35-54,antiguas,0.75358
Aprueba,35-54,asocuados,0.75358
Aprueba,35-54,avanza,0.75358
Aprueba,35-54,benefcios,0.75358
Aprueba,35-54,cargandolo,0.75358
Aprueba,35-54,casas,0.75358
Aprueba,35-54,comparación,0.75358
Aprueba,35-54,dirección,0.75358
Aprueba,35-54,esdtabamos,0.75358
Aprueba,35-54,evidentes,0.75358
Aprueba,35-54,fomentando,0.75358
Aprueba,35-54,gibierno,0.75358
Aprueba,35-54,guiar,0.75358
Aprueba,35-54,guio,0.75358
Aprueba,35-54,habiamos,0.75358
Aprueba,35-54,inmediatas,0.75358
Aprueba,35-54,interesa,0.75358
Aprueba,35-54,logra,0.75358
Aprueba,35-54,logrande,0.75358
Aprueba,35-54,mese,0.75358
Aprueba,35-54,micleje,0.75358
Aprueba,35-54,mineria,0.75358
Aprueba,35-54,monton,0.75358
Aprueba,35-54,ne,0.75358
Aprueba,35-54,objetivos,0.75358
Aprueba,35-54,palpa,0.75358
Aprueba,35-54,pàsado,0.75358
Aprueba,35-54,pasando,0.75358
Aprueba,35-54,pide,0.75358
Aprueba,35-54,pooc,0.75358
Aprueba,35-54,recibiendo,0.75358
Aprueba,35-54,recuperando,0.75358
Aprueba,35-54,rojo,0.75358
Aprueba,35-54,sacarlos,0.75358
Aprueba,35-54,saliamos,0.75358
Aprueba,35-54,seguio,0.75358
Aprueba,35-54,serio,0.75358
Aprueba,35-54,suben,0.75358
Aprueba,35-54,traves,0.75358
Aprueba,35-54,trayectoria,0.75358
Aprueba,35-54,ultuim,0.75358
Aprueba,35-54,vemos,0.75358
Aprueba,35-54,administrada,0.7526
Aprueba,55 o+,chileno,0.7526
Aprueba,55 o+,entrando,0.7526
Aprueba,55 o+,escuchado,0.7526
Aprueba,55 o+,existian,0.7526
Aprueba,55 o+,fanatico,0.7526
Aprueba,55 o+,franco,0.7526
Aprueba,55 o+,gira,0.7526
Aprueba,55 o+,negocios,0.7526
Aprueba,55 o+,noticias,0.7526
Aprueba,55 o+,tantos,0.7526
Aprueba,55 o+,tendencia,0.7526
Aprueba,18-34,abria,0.75051
Aprueba,35-54,embarrada,0.75019
Aprueba,35-54,regula,0.75019
Aprueba,35-54,surgiendo,0.75019
Aprueba,35-54,todn,0.75019
Aprueba,35-54,funciona,0.74954
Aprueba,35-54,comparte,0.74947
Aprueba,35-54,extructuras,0.74947
Aprueba,35-54,hechas,0.74947
Aprueba,35-54,legislacion,0.74947
Aprueba,18-34,descontento,0.7455
Aprueba,18-34,desigualdad,0.7455
Aprueba,18-34,impulso,0.7455
Aprueba,18-34,invierten,0.7455
Aprueba,18-34,macro,0.7455
Aprueba,18-34,negro,0.7455
Aprueba,18-34,personalmente,0.7455
Aprueba,18-34,publicos,0.7455
Aprueba,18-34,pueblo,0.7455
Aprueba,18-34,robado,0.7455
Aprueba,18-34,rojo,0.7455
Aprueba,18-34,transacciones,0.7455
Aprueba,35-54,apoyarlo,0.7455
Aprueba,35-54,confio,0.7455
Aprueba,35-54,contaminacion,0.7455
Aprueba,35-54,desubicado,0.7455
Aprueba,35-54,equivoco,0.7455
Aprueba,35-54,lados,0.7455
Aprueba,35-54,lamentablemente,0.7455
Aprueba,35-54,palabreria,0.7455
Aprueba,35-54,preguntando,0.7455
Aprueba,35-54,queria,0.7455
Aprueba,35-54,quintero,0.7455
Aprueba,35-54,reprensenta,0.7455
Aprueba,35-54,salio,0.7455
Aprueba,35-54,venir,0.7455
Aprueba,35-54,vino,0.7455
Aprueba,35-54,vivo,0.7455
Aprueba,18-34,recuerda,0.74405
Aprueba,18-34,afecta,0.74277
Aprueba,18-34,altos,0.74277
Aprueba,18-34,ambiente,0.74277
Aprueba,18-34,ami,0.74277
Aprueba,18-34,anteriior,0.74277
Aprueba,18-34,aumentar,0.74277
Aprueba,18-34,automaticamente,0.74277
Aprueba,18-34,buscando,0.74277
Aprueba,18-34,buscar,0.74277
Aprueba,18-34,cae,0.74277
Aprueba,18-34,cvisto,0.74277
Aprueba,18-34,desemvuelvo,0.74277
Aprueba,18-34,directamente,0.74277
Aprueba,18-34,esten,0.74277
Aprueba,18-34,externa,0.74277
Aprueba,18-34,fomento,0.74277
Aprueba,18-34,funcionan,0.74277
Aprueba,18-34,grupo,0.74277
Aprueba,18-34,idea,0.74277
Aprueba,18-34,indices,0.74277
Aprueba,18-34,interna,0.74277
Aprueba,18-34,inyeccion,0.74277
Aprueba,18-34,mantenido,0.74277
Aprueba,18-34,opcion,0.74277
Aprueba,18-34,planteado,0.74277
Aprueba,18-34,razones,0.74277
Aprueba,18-34,rebundancia,0.74277
Aprueba,18-34,reemplaza,0.74277
Aprueba,18-34,reflejado,0.74277
Aprueba,18-34,sensacion,0.74277
Aprueba,18-34,ugual,0.74277
Aprueba,18-34,ultimos,0.74277
Aprueba,18-34,valga,0.74277
Aprueba,18-34,visionaria,0.74277
Aprueba,18-34,territorial,0.74036
Aprueba,35-54,inevrsiones,0.74034
Aprueba,35-54,aprobaciones,0.7384
Aprueba,35-54,dificiles,0.7384
Aprueba,35-54,observadop,0.7384
Aprueba,35-54,presentado,0.7384
Aprueba,18-34,desarollar,0.73772
Aprueba,18-34,intentado,0.73772
Aprueba,18-34,mepleeo,0.73772
Aprueba,18-34,orientadas,0.73772
Aprueba,18-34,posibilidad,0.73772
Aprueba,18-34,queimplemento,0.73772
Aprueba,35-54,acercado,0.73685
Aprueba,35-54,acercamiento,0.73685
Aprueba,35-54,animal,0.73685
Aprueba,35-54,arreglado,0.73685
Aprueba,35-54,avanzado,0.73685
Aprueba,35-54,camiseta,0.73685
Aprueba,35-54,carta,0.73685
Aprueba,35-54,claridad,0.73685
Aprueba,35-54,corrupcion,0.73685
Aprueba,35-54,culto,0.73685
Aprueba,35-54,decirlo,0.73685
Aprueba,35-54,efectividad,0.73685
Aprueba,35-54,encuentra,0.73685
Aprueba,35-54,futurista,0.73685
Aprueba,35-54,ideologia,0.73685
Aprueba,35-54,impartir,0.73685
Aprueba,35-54,ira,0.73685
Aprueba,35-54,justicia,0.73685
Aprueba,35-54,mejorarse,0.73685
Aprueba,35-54,metido,0.73685
Aprueba,35-54,municipio,0.73685
Aprueba,35-54,necesitan,0.73685
Aprueba,35-54,partes,0.73685
Aprueba,35-54,practica,0.73685
Aprueba,35-54,principios,0.73685
Aprueba,35-54,profundos,0.73685
Aprueba,35-54,quie,0.73685
Aprueba,35-54,rapida,0.73685
Aprueba,35-54,rapidez,0.73685
Aprueba,35-54,reconoce,0.73685
Aprueba,35-54,refiere,0.73685
Aprueba,35-54,sentir,0.73685
Aprueba,35-54,terrible,0.73685
Aprueba,35-54,negociacion,0.73623
Aprueba,35-54,pensado,0.73623
Aprueba,35-54,activacion,0.73531
Aprueba,35-54,cumpliendo,0.73531
Aprueba,35-54,agente,0.73185
Aprueba,35-54,apoyanda,0.73185
Aprueba,35-54,reordenando,0.73185
Aprueba,18-34,alimentado,0.7313
Aprueba,18-34,dificil,0.7313
Aprueba,18-34,avance,0.72971
Aprueba,18-34,bono,0.72971
Aprueba,18-34,dejar,0.72971
Aprueba,18-34,emprleadores,0.72971
Aprueba,18-34,mayorias,0.72971
Aprueba,18-34,minorias,0.72971
Aprueba,18-34,motivar,0.72971
Aprueba,18-34,normal,0.72971
Aprueba,18-34,parametro,0.72971
Aprueba,18-34,real,0.72971
Aprueba,18-34,restablecido,0.72971
Aprueba,18-34,trabajen,0.72971
Aprueba,35-54,desarollo,0.72924
Aprueba,35-54,via,0.72924
Aprueba,35-54,progresos,0.72637
Aprueba,35-54,siguio,0.72637
Aprueba,18-34,funciona,0.72525
Aprueba,35-54,comparto,0.72436
Aprueba,35-54,principio,0.72436
Aprueba,35-54,100,0.7242
Aprueba,35-54,quisieramos,0.7242
Aprueba,35-54,mantenemos,0.72373
Aprueba,35-54,normal,0.72373
Aprueba,18-34,atractivo,0.72133
Aprueba,18-34,detenido,0.72133
Aprueba,18-34,atentados,0.7171
Aprueba,18-34,contecto,0.7171
Aprueba,18-34,criticas,0.7171
Aprueba,18-34,cumpliendo,0.7171
Aprueba,18-34,democraticamente,0.7171
Aprueba,18-34,elejido,0.7171
Aprueba,18-34,inprementando,0.7171
Aprueba,18-34,opocicion,0.7171
Aprueba,18-34,permite,0.7171
Aprueba,18-34,senado,0.7171
Aprueba,18-34,terroristas,0.7171
Aprueba,18-34,vivimos,0.7171
Aprueba,18-34,zona,0.7171
Aprueba,35-54,desestabilizado,0.7171
Aprueba,35-54,emprender,0.7171
Aprueba,35-54,facilidades,0.7171
Aprueba,35-54,presentarse,0.7171
Aprueba,35-54,quedo,0.7171
Aprueba,35-54,siente,0.7171
Aprueba,18-34,benefician,0.7125
Aprueba,18-34,sectores,0.7125
Aprueba,18-34,apoco,0.71
Aprueba,35-54,20,0.70692
Aprueba,35-54,25,0.70692
Aprueba,35-54,arreglar,0.70692
Aprueba,35-54,casado,0.70692
Aprueba,35-54,esposa,0.70692
Aprueba,35-54,obtuvo,0.70692
Aprueba,35-54,subsidio,0.70692
Aprueba,35-54,apesar,0.70624
Aprueba,35-54,consensos,0.70624
Aprueba,35-54,dialogar,0.70624
Aprueba,35-54,porke,0.70624
Aprueba,35-54,principalmente,0.70624
Aprueba,35-54,trabas,0.70624
Aprueba,18-34,abordan,0.70566
Aprueba,18-34,puntos,0.70566
Aprueba,18-34,abajo,0.7056
Aprueba,18-34,asunto,0.7056
Aprueba,18-34,constantes,0.7056
Aprueba,18-34,cabolo,0.70415
Aprueba,18-34,caminio,0.70415
Aprueba,18-34,cartera,0.70415
Aprueba,18-34,cercania,0.70415
Aprueba,18-34,contingencia,0.70415
Aprueba,18-34,conviccion,0.70415
Aprueba,18-34,cumpledohasta,0.70415
Aprueba,18-34,cumplimiento,0.70415
Aprueba,18-34,dedicacion,0.70415
Aprueba,18-34,disminuir,0.70415
Aprueba,18-34,eficientes,0.70415
Aprueba,18-34,gasto,0.70415
Aprueba,18-34,gustan,0.70415
Aprueba,18-34,historia,0.70415
Aprueba,18-34,intentando,0.70415
Aprueba,18-34,llebado,0.70415
Aprueba,18-34,meja,0.70415
Aprueba,18-34,programas,0.70415
Aprueba,18-34,reajuste,0.70415
Aprueba,18-34,socialista,0.70415
Aprueba,18-34,subio,0.70415
Aprueba,18-34,transporte,0.70415
Aprueba,35-54,dialogo,0.70402
Aprueba,35-54,duro,0.70402
Aprueba,35-54,alcanzar,0.7029
Aprueba,35-54,altiro,0.7029
Aprueba,35-54,anotado,0.7029
Aprueba,35-54,anti,0.7029
Aprueba,35-54,aprobarlo,0.7029
Aprueba,35-54,arrastran,0.7029
Aprueba,35-54,aumenta,0.7029
Aprueba,35-54,azules,0.7029
Aprueba,35-54,combatir,0.7029
Aprueba,35-54,contraresta,0.7029
Aprueba,35-54,crisis,0.7029
Aprueba,35-54,cumplirse,0.7029
Aprueba,35-54,dando,0.7029
Aprueba,35-54,deberia,0.7029
Aprueba,35-54,detener,0.7029
Aprueba,35-54,dificil,0.7029
Aprueba,35-54,disminucion,0.7029
Aprueba,35-54,estatal,0.7029
Aprueba,35-54,fomenta,0.7029
Aprueba,35-54,fuerza,0.7029
Aprueba,35-54,gastan,0.7029
Aprueba,35-54,grupos,0.7029
Aprueba,35-54,hartas,0.7029
Aprueba,35-54,heber,0.7029
Aprueba,35-54,imposible,0.7029
Aprueba,35-54,impuestos,0.7029
Aprueba,35-54,incorporado,0.7029
Aprueba,35-54,incremento,0.7029
Aprueba,35-54,llamarlo,0.7029
Aprueba,35-54,macro,0.7029
Aprueba,35-54,mejoramiente,0.7029
Aprueba,35-54,numeros,0.7029
Aprueba,35-54,oferta,0.7029
Aprueba,35-54,permitiria,0.7029
Aprueba,35-54,pobreza,0.7029
Aprueba,35-54,preocupaciòn,0.7029
Aprueba,35-54,proyecciones,0.7029
Aprueba,35-54,raro,0.7029
Aprueba,35-54,redadas,0.7029
Aprueba,35-54,relagan,0.7029
Aprueba,35-54,reseciòn,0.7029
Aprueba,35-54,solucion,0.7029
Aprueba,35-54,superarà,0.7029
Aprueba,35-54,suponemos,0.7029
Aprueba,35-54,tierra,0.7029
Aprueba,35-54,tirarlo,0.7029
Aprueba,35-54,traido,0.7029
Aprueba,35-54,trasparencia,0.7029
Aprueba,35-54,violentos,0.7029
Aprueba,35-54,vistos,0.7029
Aprueba,18-34,hecha,0.7026
Aprueba,18-34,palabra,0.7026
Aprueba,35-54,do,0.70028
Aprueba,35-54,manejan,0.70028
Aprueba,35-54,pareccido,0.70028
Aprueba,35-54,pediria,0.70028
Aprueba,35-54,ponga,0.70028
Aprueba,35-54,robo,0.70028
Aprueba,35-54,solvencia,0.70028
Aprueba,35-54,subida,0.70028
Aprueba,35-54,ultimamente,0.70028
Aprueba,35-54,apoyando,0.70006
Aprueba,18-34,peruanos,0.69926
Aprueba,18-34,sacando,0.69926
Aprueba,35-54,economista,0.69756
Aprueba,35-54,énfasis,0.69756
Aprueba,35-54,necesitaba,0.69756
Aprueba,35-54,cerradas,0.69722
Aprueba,35-54,dependamos,0.69722
Aprueba,35-54,esfuerzo,0.69722
Aprueba,35-54,estado.que,0.69722
Aprueba,35-54,eticos,0.69722
Aprueba,35-54,nacionalista,0.69722
Aprueba,35-54,requisitos,0.69722
Aprueba,35-54,surga,0.69722
Aprueba,35-54,academica,0.69435
Aprueba,35-54,aceptable,0.69435
Aprueba,35-54,alcance,0.69435
Aprueba,35-54,aporte,0.69435
Aprueba,35-54,apoyado,0.69435
Aprueba,35-54,comercial,0.69435
Aprueba,35-54,compañeros,0.69435
Aprueba,35-54,conocecimiento,0.69435
Aprueba,35-54,dandole,0.69435
Aprueba,35-54,espero,0.69435
Aprueba,35-54,excperiensia,0.69435
Aprueba,35-54,genere,0.69435
Aprueba,35-54,gerente,0.69435
Aprueba,35-54,humanitario,0.69435
Aprueba,35-54,ideal,0.69435
Aprueba,35-54,mejorr,0.69435
Aprueba,35-54,modificaciones,0.69435
Aprueba,35-54,neutro,0.69435
Aprueba,35-54,organizacion,0.69435
Aprueba,35-54,preparaciòn,0.69435
Aprueba,35-54,prioridad,0.69435
Aprueba,35-54,publica,0.69435
Aprueba,35-54,regulacion,0.69435
Aprueba,35-54,señor,0.69435
Aprueba,35-54,tirar,0.69435
Aprueba,35-54,vela,0.69435
Aprueba,35-54,generarado,0.6927
Aprueba,35-54,positivo,0.6927
Aprueba,35-54,claras,0.6887
Aprueba,35-54,enfasis,0.6887
Aprueba,35-54,profesionalismo,0.6887
Aprueba,18-34,commemoracion,0.68869
Aprueba,18-34,gobernabilidad,0.68869
Aprueba,18-34,homosexuales,0.68869
Aprueba,18-34,interes,0.68869
Aprueba,18-34,pluralidad,0.68869
Aprueba,18-34,conflicto,0.68722
Aprueba,18-34,intelectual,0.68722
Aprueba,18-34,tecnologico,0.68722
Aprueba,35-54,arregla,0.68566
Aprueba,35-54,autorizacion,0.68566
Aprueba,35-54,capacidades,0.68566
Aprueba,35-54,conducion,0.68566
Aprueba,35-54,entiendo,0.68566
Aprueba,35-54,escolaridad,0.68566
Aprueba,35-54,hija,0.68566
Aprueba,35-54,negocio,0.68566
Aprueba,35-54,uniformada,0.68566
Aprueba,35-54,directa,0.68498
Aprueba,35-54,presente,0.68498
Aprueba,18-34,fomenta,0.68401
Aprueba,18-34,plata,0.68401
Aprueba,35-54,apoyan,0.68256
Aprueba,35-54,digamos,0.68256
Aprueba,35-54,gustar,0.68256
Aprueba,35-54,implementando,0.68256
Aprueba,35-54,invierten,0.68256
Aprueba,35-54,mundo,0.68256
Aprueba,35-54,normalmente,0.68256
Aprueba,35-54,partidario,0.68256
Aprueba,35-54,practicamente,0.68256
Aprueba,35-54,rasonables,0.68256
Aprueba,35-54,razones,0.68256
Aprueba,35-54,bastantes,0.68199
Aprueba,35-54,inconclusas,0.68199
Aprueba,35-54,agricola,0.6816
Aprueba,35-54,aportes,0.6816
Aprueba,35-54,di,0.6816
Aprueba,35-54,enpesado,0.6816
Aprueba,35-54,gana,0.6816
Aprueba,35-54,ganamos,0.6816
Aprueba,35-54,ganando,0.6816
Aprueba,35-54,impulsa,0.6816
Aprueba,35-54,local,0.6816
Aprueba,35-54,mediano,0.6816
Aprueba,35-54,nececidades,0.6816
Aprueba,35-54,pendientes,0.6816
Aprueba,35-54,plazo,0.6816
Aprueba,35-54,porcentaje,0.6816
Aprueba,35-54,protestas,0.6816
Aprueba,35-54,quinientos,0.6816
Aprueba,35-54,subirlo,0.6816
Aprueba,35-54,tenemeos,0.6816
Aprueba,35-54,vacio,0.6816
Aprueba,35-54,apruba,0.6745
Aprueba,18-34,acertuvi,0.67357
Aprueba,18-34,bajar,0.67357
Aprueba,18-34,competente,0.67357
Aprueba,18-34,emprender,0.67357
Aprueba,18-34,gabinete,0.67357
Aprueba,18-34,ideologias,0.67357
Aprueba,18-34,leda,0.67357
Aprueba,18-34,manjea,0.67357
Aprueba,18-34,presentan,0.67357
Aprueba,18-34,presupuesto,0.67357
Aprueba,18-34,puesta,0.67357
Aprueba,18-34,razon,0.67357
Aprueba,18-34,resivido,0.67357
Aprueba,18-34,respetan,0.67357
Aprueba,18-34,venezolanos,0.67357
Aprueba,18-34,venifibios,0.67357
Aprueba,18-34,comuna,0.67101
Aprueba,18-34,profesores,0.67101
Aprueba,35-54,agrada,0.6674
Aprueba,35-54,agradable,0.6674
Aprueba,35-54,boicotiando,0.6674
Aprueba,35-54,coherente,0.6674
Aprueba,35-54,conducciòn,0.6674
Aprueba,35-54,congreso,0.6674
Aprueba,35-54,desarrolo,0.6674
Aprueba,35-54,ecaminado,0.6674
Aprueba,35-54,educcacional3,0.6674
Aprueba,35-54,escucha,0.6674
Aprueba,35-54,estàn,0.6674
Aprueba,35-54,feling,0.6674
Aprueba,35-54,momneto,0.6674
Aprueba,35-54,opinar,0.6674
Aprueba,35-54,personalmente,0.6674
Aprueba,35-54,peso,0.6674
Aprueba,35-54,tiodo,0.6674
Aprueba,35-54,concretas,0.66342
Aprueba,35-54,formalidad,0.66342
Aprueba,35-54,mando,0.66342
Aprueba,35-54,meva,0.66342
Aprueba,35-54,regalar,0.66342
Aprueba,35-54,sigar,0.66342
Aprueba,35-54,viene,0.66342
Aprueba,35-54,matrimonio,0.65988
Aprueba,35-54,sexo,0.65988
Aprueba,18-34,desacuerdo,0.65923
Aprueba,18-34,motivo,0.65923
Aprueba,18-34,ningùn,0.65923
Aprueba,35-54,adelantos,0.65821
Aprueba,35-54,amyor,0.65588
Aprueba,35-54,exteriores,0.65588
Aprueba,35-54,inclino,0.65588
Aprueba,35-54,anticomunista,0.65447
Aprueba,35-54,bonanza,0.65447
Aprueba,35-54,clara,0.65447
Aprueba,35-54,demonio,0.65447
Aprueba,35-54,ende,0.65447
Aprueba,35-54,escojerv,0.65447
Aprueba,35-54,europa,0.65447
Aprueba,35-54,financiamiento,0.65447
Aprueba,35-54,financiero,0.65447
Aprueba,35-54,hayo,0.65447
Aprueba,35-54,internacionales,0.65447
Aprueba,35-54,mantenerse,0.65447
Aprueba,35-54,michel,0.65447
Aprueba,35-54,particular,0.65447
Aprueba,35-54,pensando,0.65447
Aprueba,35-54,poiticas,0.65447
Aprueba,35-54,principales,0.65447
Aprueba,35-54,setado,0.65447
Aprueba,35-54,intenidad,0.64561
Aprueba,35-54,labores,0.64546
Aprueba,35-54,monetaria,0.64181
Aprueba,35-54,save,0.64181
Aprueba,55 o+,pararla,0.64079
Aprueba,18-34,compatriotas,0.63942
Aprueba,18-34,disminuyendo,0.63942
Aprueba,18-34,duro,0.63942
Aprueba,18-34,haciendole,0.63942
Aprueba,18-34,regiones,0.63942
Aprueba,18-34,robos,0.63942
Aprueba,18-34,vayan,0.63942
Aprueba,35-54,colocado,0.63574
Aprueba,35-54,crebilidad,0.63574
Aprueba,35-54,mejoeas,0.63574
Aprueba,35-54,sustentar,0.63574
Aprueba,35-54,informandose,0.63455
Aprueba,35-54,ministerios,0.63303
Aprueba,18-34,tantos,0.6319
Aprueba,35-54,acontecer,0.62605
Aprueba,35-54,actividades,0.62605
Aprueba,35-54,alternativas,0.62605
Aprueba,35-54,amnistia,0.62605
Aprueba,35-54,aprovacion,0.62605
Aprueba,35-54,concuerdo,0.62605
Aprueba,35-54,desmedida,0.62605
Aprueba,35-54,dialoga,0.62605
Aprueba,35-54,diario,0.62605
Aprueba,35-54,encanta,0.62605
Aprueba,35-54,entro,0.62605
Aprueba,35-54,escapando,0.62605
Aprueba,35-54,estudiar,0.62605
Aprueba,35-54,factores,0.62605
Aprueba,35-54,favorecer,0.62605
Aprueba,35-54,femicidios,0.62605
Aprueba,35-54,hambitos,0.62605
Aprueba,35-54,identidad,0.62605
Aprueba,35-54,insrtitutos,0.62605
Aprueba,35-54,inversión,0.62605
Aprueba,35-54,inviewrte,0.62605
Aprueba,35-54,mayoria,0.62605
Aprueba,35-54,mejoreado,0.62605
Aprueba,35-54,necesidades,0.62605
Aprueba,35-54,noce,0.62605
Aprueba,35-54,parecer,0.62605
Aprueba,35-54,percepción,0.62605
Aprueba,35-54,resiente,0.62605
Aprueba,35-54,responsable,0.62605
Aprueba,35-54,resuelve,0.62605
Aprueba,35-54,rtambien,0.62605
Aprueba,35-54,sabiduria,0.62605
Aprueba,35-54,seria,0.62605
Aprueba,35-54,solida,0.62605
Aprueba,35-54,tapando,0.62605
Aprueba,35-54,transpartencia,0.62605
Aprueba,18-34,ciudad,0.6257
Aprueba,18-34,trato,0.6257
Aprueba,35-54,deacuerdo,0.61246
Aprueba,35-54,exigir,0.61227
Aprueba,35-54,freno,0.61227
Aprueba,35-54,irregular,0.61227
Aprueba,35-54,paro,0.61227
Aprueba,35-54,alla,0.60811
Aprueba,35-54,andube,0.60811
Aprueba,35-54,compromertido,0.60811
Aprueba,35-54,emn,0.60811
Aprueba,35-54,entender,0.60811
Aprueba,35-54,gotera,0.60811
Aprueba,35-54,hizpo,0.60811
Aprueba,35-54,igua,0.60811
Aprueba,35-54,invercionistas,0.60811
Aprueba,35-54,motivo,0.60811
Aprueba,35-54,nuca,0.60811
Aprueba,35-54,puesto,0.60811
Aprueba,35-54,sur,0.60811
Aprueba,35-54,temuco,0.60811
