aprobacion_presidencial,edad,word,n
Desaprueba,35-54,zonas,0.71587
Desaprueba,18-34,embarrada,0.7125
Desaprueba,18-34,agradan,0.71
Desaprueba,18-34,viendo,0.71
Desaprueba,35-54,cumplen,0.70631
Desaprueba,35-54,faltan,0.70631
Desaprueba,35-54,favorecen,0.70631
Desaprueba,35-54,sctor,0.70631
Desaprueba,18-34,chiste,0.70432
Desaprueba,18-34,pesimas,0.70432
Desaprueba,18-34,sale,0.70432
Desaprueba,18-34,comunicaciòn,0.70415
Desaprueba,18-34,presuspuesto,0.70415
Desaprueba,35-54,dejo,0.70402
Desaprueba,35-54,saca,0.70402
Desaprueba,35-54,suledos,0.70402
Desaprueba,35-54,abordado,0.70342
Desaprueba,35-54,boga,0.70342
Desaprueba,35-54,correcta,0.70342
Desaprueba,35-54,puntos,0.70342
Desaprueba,35-54,abortos,0.7029
Desaprueba,35-54,minoritarias,0.7029
Desaprueba,18-34,tendria,0.70199
Desaprueba,35-54,continuidad,0.70028
Desaprueba,35-54,quiero,0.70028
Desaprueba,35-54,llevando,0.6997
Desaprueba,35-54,susediendo,0.6997
Desaprueba,35-54,asosiada,0.69722
Desaprueba,35-54,candidatura,0.69722
Desaprueba,35-54,cumliendo,0.69722
Desaprueba,35-54,normal,0.69722
Desaprueba,35-54,usuarios,0.69722
Desaprueba,35-54,color,0.69435
Desaprueba,35-54,cooerencia,0.69435
Desaprueba,35-54,creedibilidad,0.69435
Desaprueba,35-54,cualquiera,0.69435
Desaprueba,35-54,dada,0.69435
Desaprueba,35-54,difusas,0.69435
Desaprueba,35-54,dirija,0.69435
Desaprueba,35-54,drogadicción,0.69435
Desaprueba,35-54,embajador,0.69435
Desaprueba,35-54,eserado,0.69435
Desaprueba,35-54,explicarlo,0.69435
Desaprueba,35-54,politaica,0.69435
Desaprueba,35-54,pomete,0.69435
Desaprueba,35-54,prefiere,0.69435
Desaprueba,35-54,adelantarse,0.69376
Desaprueba,35-54,adelantepor,0.69376
Desaprueba,35-54,aparece,0.69376
Desaprueba,35-54,autoridades,0.69376
Desaprueba,35-54,cerrado,0.69376
Desaprueba,35-54,chilensis,0.69376
Desaprueba,35-54,ciudadanos,0.69376
Desaprueba,35-54,comision,0.69376
Desaprueba,35-54,concretas,0.69376
Desaprueba,35-54,cumplidos,0.69376
Desaprueba,35-54,deficiencia,0.69376
Desaprueba,35-54,definida,0.69376
Desaprueba,35-54,desproteccion,0.69376
Desaprueba,35-54,disminuyendo,0.69376
Desaprueba,35-54,estancamiento,0.69376
Desaprueba,35-54,estudiantes,0.69376
Desaprueba,35-54,faltaba,0.69376
Desaprueba,35-54,formo,0.69376
Desaprueba,35-54,generales,0.69376
Desaprueba,35-54,ideales,0.69376
Desaprueba,35-54,ingreso,0.69376
Desaprueba,35-54,logistica,0.69376
Desaprueba,35-54,memoria,0.69376
Desaprueba,35-54,palabras,0.69376
Desaprueba,35-54,pasos,0.69376
Desaprueba,35-54,piensa,0.69376
Desaprueba,35-54,planes,0.69376
Desaprueba,35-54,polilusta,0.69376
Desaprueba,35-54,presentado,0.69376
Desaprueba,35-54,provocado,0.69376
Desaprueba,35-54,referente,0.69376
Desaprueba,35-54,regional,0.69376
Desaprueba,35-54,reprimir,0.69376
Desaprueba,35-54,salir,0.69376
Desaprueba,35-54,subsecretario,0.69376
Desaprueba,35-54,terminos,0.69376
Desaprueba,35-54,tien,0.69376
Desaprueba,35-54,utilizado,0.69376
Desaprueba,35-54,estudien,0.6927
Desaprueba,35-54,jubilen,0.6927
Desaprueba,18-34,momentos,0.69182
Desaprueba,35-54,horrible,0.68975
Desaprueba,18-34,indulto,0.68895
Desaprueba,18-34,peuco,0.68895
Desaprueba,18-34,presos,0.68895
Desaprueba,18-34,punta,0.68895
Desaprueba,18-34,acepta,0.68722
Desaprueba,18-34,actua,0.68722
Desaprueba,18-34,ezquierda,0.68722
Desaprueba,18-34,ganar,0.68722
Desaprueba,18-34,manipulado,0.68722
Desaprueba,18-34,pais,0.68722
Desaprueba,35-54,asistente,0.68573
Desaprueba,35-54,cayo,0.68573
Desaprueba,35-54,cocas,0.68573
Desaprueba,35-54,municipalidad,0.68573
Desaprueba,35-54,nailon,0.68573
Desaprueba,35-54,respuesta,0.68573
Desaprueba,35-54,taparan,0.68573
Desaprueba,35-54,terremoto,0.68573
Desaprueba,35-54,demasiada,0.68566
Desaprueba,35-54,fecha,0.68566
Desaprueba,35-54,incompetente,0.68566
Desaprueba,35-54,personsa,0.68566
Desaprueba,35-54,colectivos,0.68514
Desaprueba,35-54,daba,0.68514
Desaprueba,35-54,elimino,0.68514
Desaprueba,35-54,quitando,0.68514
Desaprueba,35-54,saco,0.68514
Desaprueba,35-54,taxis,0.68514
Desaprueba,35-54,transportista,0.68514
Desaprueba,18-34,estafa,0.68401
Desaprueba,35-54,absurda,0.68078
Desaprueba,35-54,absurdas,0.68078
Desaprueba,35-54,alla,0.68078
Desaprueba,35-54,autoritaria,0.68078
Desaprueba,35-54,compaña,0.68078
Desaprueba,35-54,ejempo,0.68078
Desaprueba,35-54,equivoco,0.68078
Desaprueba,35-54,fantaseosa,0.68078
Desaprueba,35-54,formas,0.68078
Desaprueba,35-54,ganar,0.68078
Desaprueba,35-54,goberner,0.68078
Desaprueba,35-54,habiado,0.68078
Desaprueba,35-54,inaguradas,0.68078
Desaprueba,35-54,inauduracion,0.68078
Desaprueba,35-54,llamo,0.68078
Desaprueba,35-54,partidario,0.68078
Desaprueba,35-54,pone,0.68078
Desaprueba,35-54,porqeu,0.68078
Desaprueba,35-54,puntual,0.68078
Desaprueba,35-54,sifnificado,0.68078
Desaprueba,35-54,trajectoria,0.68078
Desaprueba,18-34,clasismo,0.67357
Desaprueba,18-34,cutules,0.67357
Desaprueba,18-34,homofobia,0.67357
Desaprueba,18-34,horroroso,0.67357
Desaprueba,18-34,inclumplio,0.67357
Desaprueba,18-34,menor,0.67357
Desaprueba,18-34,mover,0.67357
Desaprueba,18-34,piscina,0.67357
Desaprueba,18-34,quieto,0.67357
Desaprueba,18-34,sobr,0.67357
Desaprueba,18-34,teams,0.67357
Desaprueba,18-34,aristocracia,0.67101
Desaprueba,18-34,corrupción,0.67101
Desaprueba,18-34,crece,0.67101
Desaprueba,18-34,crecido,0.67101
Desaprueba,18-34,cumplió,0.67101
Desaprueba,18-34,decia,0.67101
Desaprueba,18-34,dela,0.67101
Desaprueba,18-34,dependiendo,0.67101
Desaprueba,18-34,envuelto,0.67101
Desaprueba,18-34,hcaer,0.67101
Desaprueba,18-34,juzgado,0.67101
Desaprueba,18-34,manifestable,0.67101
Desaprueba,18-34,periodo,0.67101
Desaprueba,18-34,prospere,0.67101
Desaprueba,18-34,vino,0.67101
Desaprueba,18-34,voluntad,0.67101
Desaprueba,35-54,lentos,0.67097
Desaprueba,35-54,salido,0.67097
Desaprueba,35-54,actuanmdo,0.66342
Desaprueba,35-54,amarillistga,0.66342
Desaprueba,35-54,apruebo,0.66342
Desaprueba,35-54,basicos,0.66342
Desaprueba,35-54,cambiarlas,0.66342
Desaprueba,35-54,cautela,0.66342
Desaprueba,35-54,colegio,0.66342
Desaprueba,35-54,correciones,0.66342
Desaprueba,35-54,debidad,0.66342
Desaprueba,35-54,debil,0.66342
Desaprueba,35-54,descontento,0.66342
Desaprueba,35-54,drasticos,0.66342
Desaprueba,35-54,esperando,0.66342
Desaprueba,35-54,estabamos,0.66342
Desaprueba,35-54,gb,0.66342
Desaprueba,35-54,incluyendome,0.66342
Desaprueba,35-54,indevidas,0.66342
Desaprueba,35-54,influenciada,0.66342
Desaprueba,35-54,loq,0.66342
Desaprueba,35-54,molestar,0.66342
Desaprueba,35-54,rapidez,0.66342
Desaprueba,35-54,rapidos,0.66342
Desaprueba,35-54,relacionada,0.66342
Desaprueba,35-54,salariales,0.66342
Desaprueba,35-54,sancionados,0.66342
Desaprueba,35-54,solucionado,0.66342
Desaprueba,35-54,superior,0.66342
Desaprueba,35-54,temor,0.66342
Desaprueba,35-54,teniedo,0.66342
Desaprueba,35-54,tomando,0.66342
Desaprueba,35-54,viera,0.66342
Desaprueba,35-54,votamos,0.66342
Desaprueba,35-54,vote,0.66342
Desaprueba,35-54,abandono,0.66285
Desaprueba,35-54,agricultura,0.66285
Desaprueba,35-54,aguas,0.66285
Desaprueba,35-54,contaminacion,0.66285
Desaprueba,35-54,pequeña,0.66285
Desaprueba,35-54,diré,0.64995
Desaprueba,35-54,industrias,0.64995
Desaprueba,35-54,movemos,0.64995
Desaprueba,35-54,servicios,0.64995
Desaprueba,35-54,tremenda,0.64995
Desaprueba,35-54,tremendo,0.64995
Desaprueba,35-54,valdivia,0.64995
Desaprueba,35-54,significativas,0.64027
Desaprueba,35-54,cristiana,0.62605
Desaprueba,35-54,llegan,0.62605
Desaprueba,35-54,mejores,0.62605
Desaprueba,35-54,tiempos,0.62605
Desaprueba,35-54,parche,0.60811
Desaprueba,35-54,afectando,0.59741
Desaprueba,35-54,autodisplicente,0.59741
Desaprueba,35-54,chileno,0.59741
Desaprueba,35-54,condiciones,0.59741
Desaprueba,35-54,corbata,0.59741
Desaprueba,35-54,criminales,0.59741
Desaprueba,35-54,cuello,0.59741
Desaprueba,35-54,quedado,0.59741
Desaprueba,35-54,supone,0.59427
Desaprueba,35-54,camaras,0.59363
Desaprueba,35-54,convencer,0.59363
Desaprueba,35-54,demas,0.59363
Desaprueba,35-54,partidos,0.59363
Desaprueba,35-54,primordial,0.5822
Desaprueba,35-54,insertidumbre,0.57963
Desaprueba,35-54,inversion,0.57963
Desaprueba,18-34,abordaje,0.57132
Desaprueba,18-34,burocratico,0.57132
Desaprueba,18-34,ciencia,0.57132
Desaprueba,18-34,demandas,0.57132
Desaprueba,18-34,presupuesto,0.57132
Desaprueba,18-34,reduccion,0.57132
Desaprueba,18-34,retroceso,0.57132
Desaprueba,35-54,reformado,0.55084
Desaprueba,18-34,aprueba,0.5444
Desaprueba,18-34,benefician,0.5444
Desaprueba,35-54,confio,0.54023
Desaprueba,35-54,ambiguo,0.50906
Desaprueba,35-54,huimanos,0.50906
Desaprueba,35-54,proble,0.50906
Desaprueba,35-54,ptrincipal,0.50906
Desaprueba,35-54,reflejado,0.50906
Desaprueba,35-54,reprimido,0.50906
Desaprueba,35-54,resultados,0.50906
