aprobacion_presidencial,word,n
Desaprueba,fata,0.90872
Desaprueba,ofrec,0.90872
Desaprueba,inculto,0.9017
Desaprueba,exclusivos,0.90101
Desaprueba,permitido,0.90013
Desaprueba,proque,0.90013
Desaprueba,robado,0.89945
Desaprueba,disminuido,0.898
Desaprueba,haciedo,0.898
Desaprueba,hasra,0.898
Desaprueba,superficiales,0.898
Desaprueba,sustanciales,0.898
Desaprueba,antiprogresistas,0.89723
Desaprueba,atractivo,0.89723
Desaprueba,chaqueta,0.89723
Desaprueba,conservadores,0.89723
Desaprueba,desestabilizacion,0.89723
Desaprueba,empezo,0.89723
Desaprueba,generando,0.89723
Desaprueba,internacional,0.89723
Desaprueba,oponerse,0.89723
Desaprueba,pedaleando,0.89723
Desaprueba,polarizacion,0.89723
Desaprueba,progresismo,0.89723
Desaprueba,progresistas,0.89723
Desaprueba,rencor,0.89723
Desaprueba,sumado,0.89723
Desaprueba,democracia,0.89647
Desaprueba,demodratico,0.89647
Desaprueba,emntidad,0.89647
Desaprueba,equidady,0.89647
Desaprueba,pooco,0.89647
Desaprueba,socialistas,0.89647
Desaprueba,trinca,0.89647
Desaprueba,5.000,0.8946
Desaprueba,claramente,0.8946
Desaprueba,inmuebles,0.8946
Desaprueba,parada,0.8946
Desaprueba,relacion,0.8946
Desaprueba,segmento,0.8946
Desaprueba,superiores,0.8946
Desaprueba,uf,0.8946
Desaprueba,primodial,0.89245
Desaprueba,urgente,0.89245
Desaprueba,contaminancion,0.8917
Desaprueba,dejarla,0.8917
Desaprueba,efecto,0.8917
Desaprueba,estanm,0.8917
Desaprueba,influencia,0.8917
Desaprueba,intentado,0.8917
Desaprueba,niolentados,0.8917
Desaprueba,ocuparse,0.8917
Desaprueba,preocupados,0.8917
Desaprueba,retrocediendo,0.8917
Desaprueba,trafico,0.8917
Desaprueba,asesinos,0.89102
Desaprueba,bote,0.89102
Desaprueba,dejando,0.89102
Desaprueba,dirigidos,0.89102
Desaprueba,enfocando,0.89102
Desaprueba,gigantesco,0.89102
Desaprueba,independientemente,0.89102
Desaprueba,indults,0.89102
Desaprueba,involucro,0.89102
Desaprueba,lesa,0.89102
Desaprueba,materia,0.89102
Desaprueba,otorgado,0.89102
Desaprueba,partida,0.89102
Desaprueba,privilegio,0.89102
Desaprueba,empresiara,0.89086
Desaprueba,trabaajor,0.89086
Desaprueba,haviendo,0.89085
Desaprueba,importando,0.89085
Desaprueba,asalto,0.88984
Desaprueba,conocen,0.88984
Desaprueba,critica,0.88984
Desaprueba,elite,0.88984
Desaprueba,rodeado,0.88984
Desaprueba,transparente,0.88984
Desaprueba,chilena,0.8875
Desaprueba,costa,0.8875
Desaprueba,iansa,0.8875
Desaprueba,privatizar,0.8875
Desaprueba,socioeconomicos,0.8875
Desaprueba,ademàs,0.88487
Desaprueba,cargando,0.88487
Desaprueba,comentario,0.88487
Desaprueba,exministro,0.88487
Desaprueba,museo,0.88487
Desaprueba,netrual,0.88487
Desaprueba,rrespecto,0.88487
Desaprueba,validado,0.88487
Desaprueba,afectados,0.88413
Desaprueba,amigo,0.88413
Desaprueba,balorica,0.88413
Desaprueba,callado,0.88413
Desaprueba,cercanos,0.88413
Desaprueba,choque,0.88413
Desaprueba,ciudadano,0.88413
Desaprueba,conomia,0.88413
Desaprueba,curruncion,0.88413
Desaprueba,dirigida,0.88413
Desaprueba,empresariales,0.88413
Desaprueba,escuchas,0.88413
Desaprueba,estadisticas,0.88413
Desaprueba,estafador,0.88413
Desaprueba,fiscales,0.88413
Desaprueba,hipocresia,0.88413
Desaprueba,inflar,0.88413
Desaprueba,invito,0.88413
Desaprueba,lan,0.88413
Desaprueba,obreras,0.88413
Desaprueba,paraisos,0.88413
Desaprueba,pareciera,0.88413
Desaprueba,paritido,0.88413
Desaprueba,pd,0.88413
Desaprueba,peleando,0.88413
Desaprueba,pertenece,0.88413
Desaprueba,pide,0.88413
Desaprueba,polticos,0.88413
Desaprueba,queno,0.88413
Desaprueba,satisfacer,0.88413
Desaprueba,simpatizo,0.88413
Desaprueba,telefonicas,0.88413
Desaprueba,vulgarmente,0.88413
Desaprueba,aprobado,0.87822
Desaprueba,basicamenete,0.87822
Desaprueba,benefici,0.87822
Desaprueba,camara,0.87822
Desaprueba,desaparecidos,0.87822
Desaprueba,designaciones,0.87822
Desaprueba,desmedro,0.87822
Desaprueba,discusión,0.87822
Desaprueba,estafados,0.87822
Desaprueba,humanitario,0.87822
Desaprueba,igualitario,0.87822
Desaprueba,inicio,0.87822
Desaprueba,inponiendo,0.87822
Desaprueba,integral,0.87822
Desaprueba,medidad,0.87822
Desaprueba,nuevamente,0.87822
Desaprueba,objecion,0.87822
Desaprueba,paralizado,0.87822
Desaprueba,perjudica,0.87822
Desaprueba,preorisa,0.87822
Desaprueba,promover,0.87822
Desaprueba,realista,0.87822
Desaprueba,relativo,0.87822
Desaprueba,veto,0.87822
Desaprueba,visión,0.87822
Desaprueba,visualiza,0.87822
Desaprueba,acocnomico,0.87593
Desaprueba,atienden,0.87593
Desaprueba,auditarismo,0.87593
Desaprueba,comentarios,0.87593
Desaprueba,concuerda,0.87593
Desaprueba,coronel,0.87593
Desaprueba,evaluaciones,0.87593
Desaprueba,finales,0.87593
Desaprueba,gabinetes,0.87593
Desaprueba,homosexual,0.87593
Desaprueba,inconcecuncia,0.87593
Desaprueba,jefes,0.87593
Desaprueba,metodo,0.87593
Desaprueba,participación,0.87593
Desaprueba,partiendo,0.87593
Desaprueba,prefesionalismo,0.87593
Desaprueba,privados,0.87593
Desaprueba,quitar,0.87593
Desaprueba,terrorismo,0.87593
Desaprueba,dialogo,0.87537
Desaprueba,arraigado,0.8733
Desaprueba,biendo,0.8733
Desaprueba,boletas,0.8733
Desaprueba,centra,0.8733
Desaprueba,colapsados,0.8733
Desaprueba,consultorios,0.8733
Desaprueba,creacion,0.8733
Desaprueba,devolver,0.8733
Desaprueba,enviando,0.8733
Desaprueba,hice,0.8733
Desaprueba,igualitarios,0.8733
Desaprueba,jubile,0.8733
Desaprueba,liceoas,0.8733
Desaprueba,monetario,0.8733
Desaprueba,prestados,0.8733
Desaprueba,revoto,0.8733
Desaprueba,trqabaja,0.8733
Desaprueba,apliciones,0.86914
Desaprueba,aprobación,0.86914
Desaprueba,atención,0.86914
Desaprueba,diversidad,0.86914
Desaprueba,gratuita,0.86914
Desaprueba,implementadas,0.86914
Desaprueba,orientadas,0.86914
Desaprueba,choca,0.8662
Desaprueba,comulgo,0.8662
Desaprueba,conducirse,0.8662
Desaprueba,desarollo,0.8662
Desaprueba,dijieron,0.8662
Desaprueba,doble,0.8662
Desaprueba,entregar,0.8662
Desaprueba,espalda,0.8662
Desaprueba,etcetera,0.8662
Desaprueba,focacilizado,0.8662
Desaprueba,fuerza,0.8662
Desaprueba,fundamentales,0.8662
Desaprueba,hacernos,0.8662
Desaprueba,identificado,0.8662
Desaprueba,interés,0.8662
Desaprueba,mejorrar,0.8662
Desaprueba,minuto,0.8662
Desaprueba,nombramiento,0.8662
Desaprueba,opuesto,0.8662
Desaprueba,presida,0.8662
Desaprueba,principalemte,0.8662
Desaprueba,pronunciadas,0.8662
Desaprueba,recativar,0.8662
Desaprueba,rol,0.8662
Desaprueba,siertas,0.8662
Desaprueba,vogilancia,0.8662
Desaprueba,aparentar,0.8628
Desaprueba,aveces,0.8628
Desaprueba,conllevan,0.8628
Desaprueba,desigual,0.8628
Desaprueba,estrictas,0.8628
Desaprueba,mandatario,0.8628
Desaprueba,potitica,0.8628
Desaprueba,aberrante,0.86271
Desaprueba,arrepiento,0.86271
Desaprueba,bno,0.86271
Desaprueba,botado,0.86271
Desaprueba,coloco,0.86271
Desaprueba,constexto,0.86271
Desaprueba,ejecutando,0.86271
Desaprueba,entiende,0.86271
Desaprueba,escuelita,0.86271
Desaprueba,europesos,0.86271
Desaprueba,global,0.86271
Desaprueba,grande,0.86271
Desaprueba,idonias,0.86271
Desaprueba,latinoamericanos,0.86271
Desaprueba,levvar,0.86271
Desaprueba,pereocupa,0.86271
Desaprueba,poncho,0.86271
Desaprueba,puso,0.86271
Desaprueba,quedo,0.86271
Desaprueba,sensantìa,0.86271
Desaprueba,necesidad,0.86047
Desaprueba,dejaron,0.8591
Desaprueba,nececidades,0.85693
Desaprueba,reales,0.85693
Desaprueba,responde,0.85693
Desaprueba,feo,0.85444
Desaprueba,concretado,0.852
Desaprueba,daño,0.852
Desaprueba,defensor,0.852
Desaprueba,quebraron,0.852
Desaprueba,60,0.85108
Desaprueba,acá,0.85108
Desaprueba,acerca,0.85108
Desaprueba,agrado,0.85108
Desaprueba,carga,0.85108
Desaprueba,compatibilidad,0.85108
Desaprueba,decadencia,0.85108
Desaprueba,deficis,0.85108
Desaprueba,enconomico,0.85108
Desaprueba,escaso,0.85108
Desaprueba,habló,0.85108
Desaprueba,incompatibilidad,0.85108
Desaprueba,indiferencia,0.85108
Desaprueba,información,0.85108
Desaprueba,minimos,0.85108
Desaprueba,muchcos,0.85108
Desaprueba,onu,0.85108
Desaprueba,resumen,0.85108
Desaprueba,salieron,0.85108
Desaprueba,solcioan,0.85108
Desaprueba,sucedió,0.85108
Desaprueba,unidos,0.85108
Desaprueba,vs,0.85108
Desaprueba,desatinado,0.85085
Desaprueba,intendencia,0.85085
Desaprueba,socioneconimico,0.85085
Desaprueba,apensionados,0.85034
Desaprueba,credito,0.85034
Desaprueba,fiscal,0.85034
Desaprueba,incapie,0.85034
Desaprueba,pensamos,0.85034
Desaprueba,bienesta,0.84643
Desaprueba,errado,0.84643
Desaprueba,colusion,0.84547
Desaprueba,cxhaqueta,0.84547
Desaprueba,derechista,0.84547
Desaprueba,municipalidades,0.84547
Desaprueba,posturas,0.84547
Desaprueba,reperesntado,0.84547
Desaprueba,vuelta,0.84547
Desaprueba,caido,0.84475
Desaprueba,esperanza,0.84475
Desaprueba,fosis,0.84475
Desaprueba,ganacias,0.84475
Desaprueba,narcotrafico,0.84475
Desaprueba,ostular,0.84475
Desaprueba,rn,0.84475
Desaprueba,accionistas,0.84287
Desaprueba,notarios,0.84287
Desaprueba,socios,0.84287
Desaprueba,tramita,0.84287
Desaprueba,electoral,0.84098
Desaprueba,8.7,0.84026
Desaprueba,acceso,0.84026
Desaprueba,anteriormente,0.84026
Desaprueba,canavis,0.84026
Desaprueba,errónea,0.84026
Desaprueba,gabinet,0.84026
Desaprueba,ignorancia,0.84026
Desaprueba,mencionados,0.84026
Desaprueba,omitido,0.84026
Desaprueba,perjudicado,0.84026
Desaprueba,propiedades,0.84026
Desaprueba,selección,0.84026
Desaprueba,validacion,0.84026
Desaprueba,apresuradas,0.83884
Desaprueba,oscuras,0.83884
Desaprueba,populistas,0.83884
Desaprueba,prodeuce,0.83884
Desaprueba,demagogia,0.836
Desaprueba,efectos,0.836
Desaprueba,cabida,0.83462
Desaprueba,catástrofe,0.83462
Desaprueba,declarar,0.83462
Desaprueba,enfermándose,0.83462
Desaprueba,escuchar,0.83462
Desaprueba,liberan,0.83462
Desaprueba,pasar,0.83462
Desaprueba,reclaman,0.83462
Desaprueba,sirve,0.83462
Desaprueba,suelos,0.83462
Desaprueba,descontiado,0.83262
Desaprueba,filo,0.83262
Desaprueba,ocaciones,0.83262
Desaprueba,ofreció,0.83218
Desaprueba,pùblicas,0.83076
Desaprueba,semane,0.83076
Desaprueba,simplemte,0.83076
Desaprueba,40,0.82673
Desaprueba,causas,0.82673
Desaprueba,dandole,0.82673
Desaprueba,mantiene,0.82673
Desaprueba,nespotismo,0.82673
Desaprueba,regimen,0.82673
Desaprueba,200,0.8244
Desaprueba,750,0.8244
Desaprueba,950,0.8244
Desaprueba,creia,0.8244
Desaprueba,marido,0.8244
Desaprueba,podian,0.8244
Desaprueba,postular,0.8244
Desaprueba,definiciones,0.82429
Desaprueba,reactivos,0.82429
Desaprueba,combate,0.8236
Desaprueba,consistente,0.8236
Desaprueba,elimiar,0.8236
Desaprueba,eliminar,0.8236
Desaprueba,firmado,0.8236
Desaprueba,matricula,0.8236
Desaprueba,raiz,0.8236
Desaprueba,gremios,0.8235
Desaprueba,bajan,0.8165
Desaprueba,cemento,0.8165
Desaprueba,dolar,0.8165
Desaprueba,genral,0.8165
Desaprueba,inflacion,0.8165
Desaprueba,kilo,0.8165
Desaprueba,ponerle,0.8165
Desaprueba,producto,0.8165
Desaprueba,sosteniendo,0.8165
Desaprueba,ajuste,0.81483
Desaprueba,apresurado,0.81483
Desaprueba,desinflando,0.81483
Desaprueba,farsante,0.81483
Desaprueba,mínimo,0.81483
Desaprueba,párte,0.81483
Desaprueba,probres,0.81483
Desaprueba,busqueda,0.81412
Desaprueba,comunciacion,0.81412
Desaprueba,conversa,0.81412
Desaprueba,durara,0.81412
Desaprueba,ecologia,0.81412
Desaprueba,ecologico,0.81412
Desaprueba,emprersarial,0.81412
Desaprueba,feminismo,0.81412
Desaprueba,gasto,0.81412
Desaprueba,hipocrita,0.81412
Desaprueba,historica,0.81412
Desaprueba,inspira,0.81412
Desaprueba,llevadas,0.81412
Desaprueba,mauricio,0.81412
Desaprueba,militacion,0.81412
Desaprueba,parentezco,0.81412
Desaprueba,patas,0.81412
Desaprueba,quizo,0.81412
Desaprueba,recurso,0.81412
Desaprueba,rojas,0.81412
Desaprueba,influenciando,0.8134
Desaprueba,oposiciòn,0.8134
Desaprueba,quinta,0.8134
Desaprueba,come,0.81339
Desaprueba,ofrecieron,0.81339
Desaprueba,poblaciones,0.81339
Desaprueba,hacciendo,0.81294
Desaprueba,remuneraciones,0.81294
Desaprueba,agricultor,0.81256
Desaprueba,altiro,0.81256
Desaprueba,animales,0.81256
Desaprueba,ayudado,0.81256
Desaprueba,ayudarnos,0.81256
Desaprueba,condono,0.81256
Desaprueba,conflictiva,0.81256
Desaprueba,diferenciales,0.81256
Desaprueba,docente,0.81256
Desaprueba,educadores,0.81256
Desaprueba,estigmatizada,0.81256
Desaprueba,excluye,0.81256
Desaprueba,forestales,0.81256
Desaprueba,llegaron,0.81256
Desaprueba,lleno,0.81256
Desaprueba,miran,0.81256
Desaprueba,planteada,0.81256
Desaprueba,raro,0.81256
Desaprueba,capacitada,0.8094
Desaprueba,dudas,0.8094
Desaprueba,hablo,0.8094
Desaprueba,contradice,0.80676
Desaprueba,tinene,0.79876
Desaprueba,costera,0.79716
Desaprueba,forestacion,0.79716
Desaprueba,mediambientales,0.79716
Desaprueba,nuo,0.79716
Desaprueba,acumulando,0.7952
Desaprueba,adoptadas,0.7952
Desaprueba,canalizando,0.7952
Desaprueba,chinas,0.7952
Desaprueba,corresponden,0.7952
Desaprueba,desarrollado,0.7952
Desaprueba,desmendro,0.7952
Desaprueba,equipo,0.7952
Desaprueba,flujo,0.7952
Desaprueba,impacto,0.7952
Desaprueba,instalacion,0.7952
Desaprueba,limeite,0.7952
Desaprueba,mandatos,0.7952
Desaprueba,manipulador,0.7952
Desaprueba,millonrioa,0.7952
Desaprueba,ninfun,0.7952
Desaprueba,onda,0.7952
Desaprueba,oral,0.7952
Desaprueba,publicacomo,0.7952
Desaprueba,publicos,0.7952
Desaprueba,sobervia,0.7952
Desaprueba,transnacionales,0.7952
Desaprueba,vuelca,0.7952
Desaprueba,yarrogancia,0.7952
Desaprueba,abeneficiar,0.79421
Desaprueba,dedicacion,0.79421
Desaprueba,desarmar,0.79421
Desaprueba,emprendido,0.79421
Desaprueba,esperaban,0.79421
Desaprueba,gestor,0.79421
Desaprueba,perjuicio,0.79421
Desaprueba,pirotecnia,0.79421
Desaprueba,publicitaria,0.79421
Desaprueba,puros,0.79421
Desaprueba,votado,0.79421
Desaprueba,ingeniero,0.79012
Desaprueba,estancadas,0.78994
Desaprueba,factor,0.78823
Desaprueba,fuentes,0.78823
Desaprueba,influido,0.78823
Desaprueba,parecer,0.78823
Desaprueba,poquito,0.78823
Desaprueba,turno,0.78823
Desaprueba,15,0.781
Desaprueba,desaprobado,0.781
Desaprueba,pertenecer,0.781
Desaprueba,comunicacionales,0.78086
Desaprueba,manejan,0.78086
Desaprueba,protagonismo,0.78086
Desaprueba,bido,0.7739
Desaprueba,delicado,0.7739
Desaprueba,expectativa,0.7739
Desaprueba,falto,0.7739
Desaprueba,paralizando,0.7739
Desaprueba,reactivacion,0.7739
Desaprueba,aumentando,0.77312
Desaprueba,conmtaminacion,0.77312
Desaprueba,contratacion,0.77312
Desaprueba,controlan,0.77312
Desaprueba,detener,0.77312
Desaprueba,efectuaron,0.77312
Desaprueba,entran,0.77312
Desaprueba,mejora,0.77312
Desaprueba,modificación,0.77312
Desaprueba,usando,0.77312
Desaprueba,politticas,0.7726
Desaprueba,demaciada,0.76338
Desaprueba,imperioridad,0.76203
Desaprueba,internet,0.76203
Desaprueba,necesarios,0.76203
Desaprueba,plazas,0.76203
Desaprueba,toman,0.76203
Desaprueba,protegiendo,0.76024
Desaprueba,agregado,0.7597
Desaprueba,comitiva,0.7597
Desaprueba,concepto,0.7597
Desaprueba,digamoslo,0.7597
Desaprueba,ecencial,0.7597
Desaprueba,incorporado,0.7597
Desaprueba,nacion,0.7597
Desaprueba,progresista,0.7597
Desaprueba,previlegiada,0.75765
Desaprueba,ambicioso,0.75489
Desaprueba,atraz,0.75489
Desaprueba,echaron,0.75489
Desaprueba,empuje,0.75489
Desaprueba,inmediato,0.75489
Desaprueba,tramite,0.75489
Desaprueba,compromiso,0.75449
Desaprueba,echos,0.75449
Desaprueba,entienden,0.75449
Desaprueba,estrictamente,0.75449
Desaprueba,favoreces,0.75449
Desaprueba,logica,0.75449
Desaprueba,popular,0.75449
Desaprueba,preparada,0.75449
Desaprueba,sensibilidad,0.75449
Desaprueba,sucediendo,0.75449
Desaprueba,totalmente,0.7526
Desaprueba,mnalo,0.75019
Desaprueba,temporera,0.75019
Desaprueba,cumpliento,0.74947
Desaprueba,dedo,0.74947
Desaprueba,escuchados,0.74947
Desaprueba,esperabamos,0.74947
Desaprueba,etan,0.74947
Desaprueba,nefasto,0.74947
Desaprueba,sol,0.74947
Desaprueba,rigor,0.74881
Desaprueba,2006,0.74772
Desaprueba,compra,0.74772
Desaprueba,contigencias,0.74772
Desaprueba,nueces,0.74772
Desaprueba,orgullo,0.74772
Desaprueba,frutos,0.7455
Desaprueba,abierto,0.74497
Desaprueba,merecen,0.74497
Desaprueba,comparacion,0.74405
Desaprueba,correctas,0.74405
Desaprueba,expextativas,0.74405
Desaprueba,idonoas,0.74405
Desaprueba,parches,0.74405
Desaprueba,preguntan,0.74405
Desaprueba,siente,0.74405
Desaprueba,deberìa,0.74293
Desaprueba,laverdaesquefaltamassolidarizar,0.74293
Desaprueba,sistemas,0.74293
Desaprueba,administrativamente,0.74277
Desaprueba,comunica,0.74277
Desaprueba,comunicación,0.74277
Desaprueba,contradictorio,0.74277
Desaprueba,cultural,0.74277
Desaprueba,diofiere,0.74277
Desaprueba,evitar,0.74277
Desaprueba,gose,0.74277
Desaprueba,llegar,0.74277
Desaprueba,plasmar,0.74277
Desaprueba,tarminos,0.74277
Desaprueba,polìticas,0.73926
Desaprueba,estudiante,0.7384
Desaprueba,pantalones,0.7384
Desaprueba,seriedad,0.7384
Desaprueba,tonteras,0.7384
Desaprueba,franco,0.73817
Desaprueba,honesto,0.73817
Desaprueba,idonea,0.73817
Desaprueba,pillado,0.73817
Desaprueba,platea,0.73817
Desaprueba,plantear,0.73772
Desaprueba,dijoq,0.73685
Desaprueba,aprobacion,0.73623
Desaprueba,ç,0.73623
Desaprueba,consesuar,0.73623
Desaprueba,convencerlo,0.73623
Desaprueba,dirigiendo,0.73623
Desaprueba,disciplina,0.73623
Desaprueba,droga,0.73623
Desaprueba,eno,0.73623
Desaprueba,estancados,0.73623
Desaprueba,implantacion,0.73623
Desaprueba,improvisa,0.73623
Desaprueba,impulsar,0.73623
Desaprueba,logremos,0.73623
Desaprueba,modicacion,0.73623
Desaprueba,parlamento,0.73623
Desaprueba,pilitica,0.73623
Desaprueba,roceso,0.73623
Desaprueba,satisfecha,0.73623
Desaprueba,segundio,0.73623
Desaprueba,universitarios,0.73623
Desaprueba,80,0.7358
Desaprueba,agosto,0.7358
Desaprueba,armas,0.7358
Desaprueba,asaltado,0.7358
Desaprueba,bienes,0.7358
Desaprueba,charlatan,0.7358
Desaprueba,devilidades,0.7358
Desaprueba,endeuda,0.7358
Desaprueba,ests,0.7358
Desaprueba,fachos,0.7358
Desaprueba,fiscalia,0.7358
Desaprueba,fuegos,0.7358
Desaprueba,habian,0.7358
Desaprueba,imaginese,0.7358
Desaprueba,ineficiencia,0.7358
Desaprueba,motiviarian,0.7358
Desaprueba,mueve,0.7358
Desaprueba,ños,0.7358
Desaprueba,objetivo,0.7358
Desaprueba,parale,0.7358
Desaprueba,pencionado,0.7358
Desaprueba,robaron,0.7358
Desaprueba,sierta,0.7358
Desaprueba,simberguensura,0.7358
Desaprueba,cercania,0.72525
Desaprueba,ciudadinia,0.72525
Desaprueba,directamente,0.72525
Desaprueba,foco,0.72525
Desaprueba,golpe,0.72525
Desaprueba,honesta,0.72525
Desaprueba,inconsecuente,0.72525
Desaprueba,ipocrita,0.72525
Desaprueba,legisla,0.72525
Desaprueba,maritimas,0.72525
Desaprueba,medioambientales,0.72525
Desaprueba,mentir,0.72525
Desaprueba,nepotismo,0.72525
Desaprueba,ocultar,0.72525
Desaprueba,perfugio,0.72525
Desaprueba,provoco,0.72525
Desaprueba,sigio,0.72525
Desaprueba,administratar,0.72338
Desaprueba,mejoradas,0.72338
Desaprueba,flaqueando,0.72287
Desaprueba,fundamental,0.72287
Desaprueba,reprocesos,0.72191
Desaprueba,electorales,0.7171
Desaprueba,autoridad,0.71607
Desaprueba,desidnacion,0.71607
Desaprueba,enla,0.71607
Desaprueba,accion,0.71587
Desaprueba,exixtencia,0.71587
Desaprueba,instrumentos,0.71587
Desaprueba,mediacion,0.71587
Desaprueba,zonas,0.71587
Desaprueba,embarrada,0.7125
Desaprueba,agradan,0.71
Desaprueba,faltan,0.70631
Desaprueba,sctor,0.70631
Desaprueba,chiste,0.70432
Desaprueba,pesimas,0.70432
Desaprueba,comunicaciòn,0.70415
Desaprueba,presuspuesto,0.70415
Desaprueba,saca,0.70402
Desaprueba,boga,0.70342
Desaprueba,correcta,0.70342
Desaprueba,abortos,0.7029
Desaprueba,minoritarias,0.7029
Desaprueba,tendria,0.70199
Desaprueba,continuidad,0.70028
Desaprueba,susediendo,0.6997
Desaprueba,asosiada,0.69722
Desaprueba,candidatura,0.69722
Desaprueba,cumliendo,0.69722
Desaprueba,normal,0.69722
Desaprueba,usuarios,0.69722
Desaprueba,cooerencia,0.69435
Desaprueba,creedibilidad,0.69435
Desaprueba,cualquiera,0.69435
Desaprueba,dada,0.69435
Desaprueba,difusas,0.69435
Desaprueba,dirija,0.69435
Desaprueba,drogadicción,0.69435
Desaprueba,embajador,0.69435
Desaprueba,eserado,0.69435
Desaprueba,explicarlo,0.69435
Desaprueba,politaica,0.69435
Desaprueba,pomete,0.69435
Desaprueba,prefiere,0.69435
Desaprueba,adelantarse,0.69376
Desaprueba,adelantepor,0.69376
Desaprueba,aparece,0.69376
Desaprueba,autoridades,0.69376
Desaprueba,cerrado,0.69376
Desaprueba,chilensis,0.69376
Desaprueba,ciudadanos,0.69376
Desaprueba,comision,0.69376
Desaprueba,cumplidos,0.69376
Desaprueba,deficiencia,0.69376
Desaprueba,definida,0.69376
Desaprueba,desproteccion,0.69376
Desaprueba,estancamiento,0.69376
Desaprueba,faltaba,0.69376
Desaprueba,formo,0.69376
Desaprueba,ingreso,0.69376
Desaprueba,logistica,0.69376
Desaprueba,pasos,0.69376
Desaprueba,piensa,0.69376
Desaprueba,polilusta,0.69376
Desaprueba,provocado,0.69376
Desaprueba,regional,0.69376
Desaprueba,reprimir,0.69376
Desaprueba,subsecretario,0.69376
Desaprueba,utilizado,0.69376
Desaprueba,estudien,0.6927
Desaprueba,jubilen,0.6927
Desaprueba,momentos,0.69182
Desaprueba,horrible,0.68975
Desaprueba,indulto,0.68895
Desaprueba,peuco,0.68895
Desaprueba,presos,0.68895
Desaprueba,punta,0.68895
Desaprueba,acepta,0.68722
Desaprueba,ezquierda,0.68722
Desaprueba,manipulado,0.68722
Desaprueba,asistente,0.68573
Desaprueba,cayo,0.68573
Desaprueba,cocas,0.68573
Desaprueba,municipalidad,0.68573
Desaprueba,nailon,0.68573
Desaprueba,taparan,0.68573
Desaprueba,terremoto,0.68573
Desaprueba,demasiada,0.68566
Desaprueba,incompetente,0.68566
Desaprueba,personsa,0.68566
Desaprueba,colectivos,0.68514
Desaprueba,daba,0.68514
Desaprueba,elimino,0.68514
Desaprueba,taxis,0.68514
Desaprueba,transportista,0.68514
Desaprueba,estafa,0.68401
Desaprueba,absurda,0.68078
Desaprueba,absurdas,0.68078
Desaprueba,alla,0.68078
Desaprueba,autoritaria,0.68078
Desaprueba,compaña,0.68078
Desaprueba,ejempo,0.68078
Desaprueba,fantaseosa,0.68078
Desaprueba,goberner,0.68078
Desaprueba,habiado,0.68078
Desaprueba,inaguradas,0.68078
Desaprueba,inauduracion,0.68078
Desaprueba,llamo,0.68078
Desaprueba,porqeu,0.68078
Desaprueba,puntual,0.68078
Desaprueba,sifnificado,0.68078
Desaprueba,trajectoria,0.68078
Desaprueba,clasismo,0.67357
Desaprueba,cutules,0.67357
Desaprueba,homofobia,0.67357
Desaprueba,horroroso,0.67357
Desaprueba,inclumplio,0.67357
Desaprueba,menor,0.67357
Desaprueba,mover,0.67357
Desaprueba,piscina,0.67357
Desaprueba,quieto,0.67357
Desaprueba,sobr,0.67357
Desaprueba,teams,0.67357
Desaprueba,aristocracia,0.67101
Desaprueba,corrupción,0.67101
Desaprueba,crece,0.67101
Desaprueba,crecido,0.67101
Desaprueba,cumplió,0.67101
Desaprueba,decia,0.67101
Desaprueba,dela,0.67101
Desaprueba,dependiendo,0.67101
Desaprueba,envuelto,0.67101
Desaprueba,hcaer,0.67101
Desaprueba,juzgado,0.67101
Desaprueba,manifestable,0.67101
Desaprueba,prospere,0.67101
Desaprueba,voluntad,0.67101
Desaprueba,lentos,0.67097
Desaprueba,actuanmdo,0.66342
Desaprueba,amarillistga,0.66342
Desaprueba,apruebo,0.66342
Desaprueba,basicos,0.66342
Desaprueba,cambiarlas,0.66342
Desaprueba,cautela,0.66342
Desaprueba,colegio,0.66342
Desaprueba,correciones,0.66342
Desaprueba,debidad,0.66342
Desaprueba,debil,0.66342
Desaprueba,descontento,0.66342
Desaprueba,drasticos,0.66342
Desaprueba,esperando,0.66342
Desaprueba,estabamos,0.66342
Desaprueba,gb,0.66342
Desaprueba,incluyendome,0.66342
Desaprueba,indevidas,0.66342
Desaprueba,influenciada,0.66342
Desaprueba,loq,0.66342
Desaprueba,molestar,0.66342
Desaprueba,rapidez,0.66342
Desaprueba,rapidos,0.66342
Desaprueba,relacionada,0.66342
Desaprueba,salariales,0.66342
Desaprueba,sancionados,0.66342
Desaprueba,solucionado,0.66342
Desaprueba,temor,0.66342
Desaprueba,teniedo,0.66342
Desaprueba,viera,0.66342
Desaprueba,votamos,0.66342
Desaprueba,abandono,0.66285
Desaprueba,agricultura,0.66285
Desaprueba,diré,0.64995
Desaprueba,industrias,0.64995
Desaprueba,movemos,0.64995
Desaprueba,tremenda,0.64995
Desaprueba,tremendo,0.64995
Desaprueba,significativas,0.64027
Desaprueba,cristiana,0.62605
Desaprueba,parche,0.60811
Desaprueba,afectando,0.59741
Desaprueba,autodisplicente,0.59741
Desaprueba,criminales,0.59741
Desaprueba,quedado,0.59741
Desaprueba,camaras,0.59363
Desaprueba,convencer,0.59363
Desaprueba,demas,0.59363
Desaprueba,primordial,0.5822
Desaprueba,insertidumbre,0.57963
Desaprueba,inversion,0.57963
Desaprueba,abordaje,0.57132
Desaprueba,burocratico,0.57132
